experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Minsk,2010,23.490,96.256,58.001,57.000
Historical,Minsk,2011,25.450,91.532,50.762,36.630
Historical,Minsk,2012,29.050,101.872,64.378,48.725
Historical,Minsk,2013,25.253,88.543,49.704,49.428
Historical,Minsk,2014,38.610,100.504,59.203,55.066
Historical,Mogilev,1900,25.915,80.493,55.015,48.056
Historical,Mogilev,1901,34.126,89.044,58.475,49.856
Historical,Mogilev,1902,23.172,87.643,47.606,52.548
Historical,Mogilev,1903,21.956,86.972,50.093,51.162
Historical,Mogilev,1904,22.700,92.225,56.026,71.321
Historical,Mogilev,1905,18.734,93.321,58.491,51.542
Historical,Mogilev,1906,18.071,97.113,56.564,58.878
Historical,Mogilev,1907,30.457,95.565,63.005,37.211
Historical,Mogilev,1908,15.900,79.245,52.846,50.049
Historical,Mogilev,1909,28.258,106.346,60.894,66.982
Historical,Mogilev,1910,21.904,99.092,53.744,47.288
Historical,Mogilev,1911,22.990,105.616,49.671,58.954
Historical,Mogilev,1912,24.905,90.200,63.727,55.106
Historical,Mogilev,1913,27.254,93.563,59.593,53.241
Historical,Mogilev,1914,21.746,83.933,55.574,45.500
Historical,Mogilev,1915,17.848,96.460,56.369,39.523
Historical,Mogilev,1916,23.509,95.941,49.123,58.452
Historical,Mogilev,1917,15.631,89.500,47.244,42.117
Historical,Mogilev,1918,25.786,91.552,58.114,45.459
Historical,Mogilev,1919,24.514,83.616,54.136,61.101
Historical,Mogilev,1920,25.362,84.761,47.943,50.364
Historical,Mogilev,1921,29.216,90.985,64.342,59.558
Historical,Mogilev,1922,27.370,87.954,52.280,46.425
Historical,Mogilev,1923,19.516,85.165,57.385,33.091
Historical,Mogilev,1924,23.185,95.237,42.167,46.810
Historical,Mogilev,1925,25.624,92.592,53.882,51.154
Historical,Mogilev,1926,22.407,99.484,55.022,59.177
Historical,Mogilev,1927,35.267,101.869,55.728,65.092
Historical,Mogilev,1928,24.808,83.185,51.834,39.474
Historical,Mogilev,1929,17.261,76.744,49.022,44.376
Historical,Mogilev,1930,21.341,82.107,52.509,32.767
Historical,Mogilev,1931,25.868,81.860,48.484,40.284
Historical,Mogilev,1932,30.302,83.445,55.405,39.262
Historical,Mogilev,1933,22.134,82.209,46.100,33.054
Historical,Mogilev,1934,29.050,87.440,54.988,52.598
Historical,Mogilev,1935,26.267,81.264,62.147,43.897
