experiment,model,year,region,pr
SSP2-4.5,taiesm1,2060,Vitebsk,312.482844387895
SSP2-4.5,taiesm1,2061,Brest,291.0121886343192
SSP2-4.5,taiesm1,2061,Gomel,294.278240544817
SSP2-4.5,taiesm1,2061,Grodno,337.33120650663017
SSP2-4.5,taiesm1,2061,Minsk,347.3573923439458
SSP2-4.5,taiesm1,2061,Mogilev,355.1712585845974
SSP2-4.5,taiesm1,2061,Vitebsk,374.12025067360014
SSP2-4.5,taiesm1,2062,Brest,277.85863970249045
SSP2-4.5,taiesm1,2062,Gomel,285.6295083060616
SSP2-4.5,taiesm1,2062,Grodno,314.5941674650962
SSP2-4.5,taiesm1,2062,Minsk,295.6235897094051
SSP2-4.5,taiesm1,2062,Mogilev,296.3689003017031
SSP2-4.5,taiesm1,2062,Vitebsk,333.3190214579282
SSP2-4.5,taiesm1,2063,Brest,277.09835401526135
SSP2-4.5,taiesm1,2063,Gomel,313.9441828784885
SSP2-4.5,taiesm1,2063,Grodno,268.9967611293182
SSP2-4.5,taiesm1,2063,Minsk,290.9282274775179
SSP2-4.5,taiesm1,2063,Mogilev,293.1312100560386
SSP2-4.5,taiesm1,2063,Vitebsk,277.07327549759736
SSP2-4.5,taiesm1,2064,Brest,202.45497628469423
SSP2-4.5,taiesm1,2064,Gomel,222.29767366575365
SSP2-4.5,taiesm1,2064,Grodno,237.2330043511259
SSP2-4.5,taiesm1,2064,Minsk,249.85122922889332
SSP2-4.5,taiesm1,2064,Mogilev,258.37419130644014
SSP2-4.5,taiesm1,2064,Vitebsk,298.1588513404528
SSP2-4.5,taiesm1,2065,Brest,161.68248871019682
SSP2-4.5,taiesm1,2065,Gomel,171.2033414034315
SSP2-4.5,taiesm1,2065,Grodno,156.86525118581645
SSP2-4.5,taiesm1,2065,Minsk,162.08148093013648
SSP2-4.5,taiesm1,2065,Mogilev,194.7709227245728
SSP2-4.5,taiesm1,2065,Vitebsk,178.80091027659583
SSP2-4.5,taiesm1,2066,Brest,361.2231377616849
SSP2-4.5,taiesm1,2066,Gomel,336.4295660718646
SSP2-4.5,taiesm1,2066,Grodno,401.35705958327577
SSP2-4.5,taiesm1,2066,Minsk,376.4172713725112
SSP2-4.5,taiesm1,2066,Mogilev,369.4531709729433
SSP2-4.5,taiesm1,2066,Vitebsk,397.10998036920324
SSP2-4.5,taiesm1,2067,Brest,284.09859344709696
SSP2-4.5,taiesm1,2067,Gomel,280.92617274578595
SSP2-4.5,taiesm1,2067,Grodno,302.1361983877481
SSP2-4.5,taiesm1,2067,Minsk,312.40940799118306
SSP2-4.5,taiesm1,2067,Mogilev,285.5187040675586
SSP2-4.5,taiesm1,2067,Vitebsk,312.2346462602537
SSP2-4.5,taiesm1,2068,Brest,240.12531653950157
SSP2-4.5,taiesm1,2068,Gomel,257.4597648049721
SSP2-4.5,taiesm1,2068,Grodno,302.0338475385762
SSP2-4.5,taiesm1,2068,Minsk,297.7463544558707
SSP2-4.5,taiesm1,2068,Mogilev,325.1874071312575
SSP2-4.5,taiesm1,2068,Vitebsk,357.36649756102537
SSP2-4.5,taiesm1,2069,Brest,306.9847424487817
SSP2-4.5,taiesm1,2069,Gomel,377.10716901288635
SSP2-4.5,taiesm1,2069,Grodno,335.20076438240915
SSP2-4.5,taiesm1,2069,Minsk,367.1072437960727
SSP2-4.5,taiesm1,2069,Mogilev,388.7109448163817
SSP2-4.5,taiesm1,2069,Vitebsk,391.11911607631606
SSP2-4.5,taiesm1,2070,Brest,213.94742770046366
SSP2-4.5,taiesm1,2070,Gomel,211.3532229415532
SSP2-4.5,taiesm1,2070,Grodno,260.59274789006486
SSP2-4.5,taiesm1,2070,Minsk,254.1074136447213
SSP2-4.5,taiesm1,2070,Mogilev,243.21103902447388
SSP2-4.5,taiesm1,2070,Vitebsk,317.04078981581114
SSP2-4.5,taiesm1,2071,Brest,369.05348278967
SSP2-4.5,taiesm1,2071,Gomel,330.65413420218806
SSP2-4.5,taiesm1,2071,Grodno,401.9796956493477
SSP2-4.5,taiesm1,2071,Minsk,401.0293242100568
SSP2-4.5,taiesm1,2071,Mogilev,391.358328487151
SSP2-4.5,taiesm1,2071,Vitebsk,416.27362630378167
SSP2-4.5,taiesm1,2072,Brest,218.6908285269759
SSP2-4.5,taiesm1,2072,Gomel,202.18490397280502
SSP2-4.5,taiesm1,2072,Grodno,223.2021749839323
SSP2-4.5,taiesm1,2072,Minsk,221.03028375828984
SSP2-4.5,taiesm1,2072,Mogilev,218.31185397645604
SSP2-4.5,taiesm1,2072,Vitebsk,211.65477951156356
SSP2-4.5,taiesm1,2073,Brest,361.6215388548237
SSP2-4.5,taiesm1,2073,Gomel,383.1497614738891
SSP2-4.5,taiesm1,2073,Grodno,390.6492959931864
SSP2-4.5,taiesm1,2073,Minsk,376.23560119995284
SSP2-4.5,taiesm1,2073,Mogilev,407.3246087920473
SSP2-4.5,taiesm1,2073,Vitebsk,393.3824277582256
SSP2-4.5,taiesm1,2074,Brest,307.5886028294392
SSP2-4.5,taiesm1,2074,Gomel,332.51518916212956
SSP2-4.5,taiesm1,2074,Grodno,318.8747010972574
SSP2-4.5,taiesm1,2074,Minsk,324.3180968197273
SSP2-4.5,taiesm1,2074,Mogilev,335.7851642763905
SSP2-4.5,taiesm1,2074,Vitebsk,329.6167796009394
SSP2-4.5,taiesm1,2075,Brest,272.5424555283092
SSP2-4.5,taiesm1,2075,Gomel,281.3583409101297
SSP2-4.5,taiesm1,2075,Grodno,315.9379009755804
SSP2-4.5,taiesm1,2075,Minsk,290.6438647311436
SSP2-4.5,taiesm1,2075,Mogilev,306.49286707041847
SSP2-4.5,taiesm1,2075,Vitebsk,318.99598066869277
SSP2-4.5,taiesm1,2076,Brest,290.76087618175524
SSP2-4.5,taiesm1,2076,Gomel,255.77708655333961
SSP2-4.5,taiesm1,2076,Grodno,402.11198427461676
SSP2-4.5,taiesm1,2076,Minsk,358.8276498223753
SSP2-4.5,taiesm1,2076,Mogilev,318.8623941837293
SSP2-4.5,taiesm1,2076,Vitebsk,434.50792259572654
SSP2-4.5,taiesm1,2077,Brest,335.0070295626186
SSP2-4.5,taiesm1,2077,Gomel,329.1972157114447
SSP2-4.5,taiesm1,2077,Grodno,381.24011797951914
SSP2-4.5,taiesm1,2077,Minsk,377.93037168241426
SSP2-4.5,taiesm1,2077,Mogilev,374.94034264980326
SSP2-4.5,taiesm1,2077,Vitebsk,422.66444720564147
SSP2-4.5,taiesm1,2078,Brest,303.3747113081821
SSP2-4.5,taiesm1,2078,Gomel,320.8769720107945
SSP2-4.5,taiesm1,2078,Grodno,360.6168333588956
SSP2-4.5,taiesm1,2078,Minsk,392.85741489133306
SSP2-4.5,taiesm1,2078,Mogilev,392.9304371908555
SSP2-4.5,taiesm1,2078,Vitebsk,466.96642153500807
SSP2-4.5,taiesm1,2079,Brest,282.9133644999371
SSP2-4.5,taiesm1,2079,Gomel,259.62464117452885
SSP2-4.5,taiesm1,2079,Grodno,333.7236912975847
SSP2-4.5,taiesm1,2079,Minsk,321.78137820881284
SSP2-4.5,taiesm1,2079,Mogilev,286.49223439210425
SSP2-4.5,taiesm1,2079,Vitebsk,338.9855298362071
SSP2-4.5,taiesm1,2080,Brest,268.29614020745385
SSP2-4.5,taiesm1,2080,Gomel,294.3841809606448
SSP2-4.5,taiesm1,2080,Grodno,327.1473985213675
SSP2-4.5,taiesm1,2080,Minsk,333.32080985559287
SSP2-4.5,taiesm1,2080,Mogilev,322.35362635421654
SSP2-4.5,taiesm1,2080,Vitebsk,353.5158292492959
SSP2-4.5,taiesm1,2081,Brest,313.25745506853764
SSP2-4.5,taiesm1,2081,Gomel,280.0137804324658
SSP2-4.5,taiesm1,2081,Grodno,369.40113198729074
SSP2-4.5,taiesm1,2081,Minsk,358.56537127419733
SSP2-4.5,taiesm1,2081,Mogilev,347.35909791689045
SSP2-4.5,taiesm1,2081,Vitebsk,410.93405348139936
SSP2-4.5,taiesm1,2082,Brest,256.26658327507624
SSP2-4.5,taiesm1,2082,Gomel,217.30105181086049
SSP2-4.5,taiesm1,2082,Grodno,306.82961096604186
SSP2-4.5,taiesm1,2082,Minsk,277.5194245621644
SSP2-4.5,taiesm1,2082,Mogilev,273.0196052421559
SSP2-4.5,taiesm1,2082,Vitebsk,297.6655335692925
SSP2-4.5,taiesm1,2083,Brest,301.0921340413339
SSP2-4.5,taiesm1,2083,Gomel,306.9890385639863
SSP2-4.5,taiesm1,2083,Grodno,333.9082196583359
SSP2-4.5,taiesm1,2083,Minsk,349.2497271634258
SSP2-4.5,taiesm1,2083,Mogilev,325.53513977979327
SSP2-4.5,taiesm1,2083,Vitebsk,377.23220399282087
SSP2-4.5,taiesm1,2084,Brest,284.8273754992372
SSP2-4.5,taiesm1,2084,Gomel,324.37131061988083
SSP2-4.5,taiesm1,2084,Grodno,302.61728344590097
SSP2-4.5,taiesm1,2084,Minsk,307.79911882378093
SSP2-4.5,taiesm1,2084,Mogilev,316.63128842093204
SSP2-4.5,taiesm1,2084,Vitebsk,296.8742599596977
SSP2-4.5,taiesm1,2085,Brest,263.0186489957239
SSP2-4.5,taiesm1,2085,Gomel,292.7409158292082
SSP2-4.5,taiesm1,2085,Grodno,304.56156675687276
SSP2-4.5,taiesm1,2085,Minsk,313.01738003574417
SSP2-4.5,taiesm1,2085,Mogilev,335.0213589859611
SSP2-4.5,taiesm1,2085,Vitebsk,365.52566415535046
SSP2-4.5,taiesm1,2086,Brest,322.8208429416788
SSP2-4.5,taiesm1,2086,Gomel,323.97261904494735
SSP2-4.5,taiesm1,2086,Grodno,330.91670671296805
SSP2-4.5,taiesm1,2086,Minsk,335.5429493314752
SSP2-4.5,taiesm1,2086,Mogilev,356.6507535724429
SSP2-4.5,taiesm1,2086,Vitebsk,346.2154108912274
SSP2-4.5,taiesm1,2087,Brest,229.99067488788376
SSP2-4.5,taiesm1,2087,Gomel,235.3318715946676
SSP2-4.5,taiesm1,2087,Grodno,266.4912783710292
SSP2-4.5,taiesm1,2087,Minsk,233.3901694534327
SSP2-4.5,taiesm1,2087,Mogilev,246.5444145032283
SSP2-4.5,taiesm1,2087,Vitebsk,261.65156976567727
SSP2-4.5,taiesm1,2088,Brest,343.8515100004905
SSP2-4.5,taiesm1,2088,Gomel,365.12439181037786
SSP2-4.5,taiesm1,2088,Grodno,360.4185456106492
SSP2-4.5,taiesm1,2088,Minsk,354.89418769245424
SSP2-4.5,taiesm1,2088,Mogilev,371.5473933880649
SSP2-4.5,taiesm1,2088,Vitebsk,376.7540195210543
SSP2-4.5,taiesm1,2089,Brest,311.89998046695916
SSP2-4.5,taiesm1,2089,Gomel,339.76676793540213
SSP2-4.5,taiesm1,2089,Grodno,300.5663544666022
SSP2-4.5,taiesm1,2089,Minsk,310.0854383680915
SSP2-4.5,taiesm1,2089,Mogilev,320.3939904653113
SSP2-4.5,taiesm1,2089,Vitebsk,316.47875334493125
SSP2-4.5,taiesm1,2090,Brest,288.11502671698975
SSP2-4.5,taiesm1,2090,Gomel,275.04769881263496
SSP2-4.5,taiesm1,2090,Grodno,305.8485200663093
SSP2-4.5,taiesm1,2090,Minsk,332.39587463254395
SSP2-4.5,taiesm1,2090,Mogilev,340.78054929115086
SSP2-4.5,taiesm1,2090,Vitebsk,348.7661444316018
SSP2-4.5,taiesm1,2091,Brest,282.0545994223605
SSP2-4.5,taiesm1,2091,Gomel,354.04645140571307
SSP2-4.5,taiesm1,2091,Grodno,300.55446752094355
SSP2-4.5,taiesm1,2091,Minsk,336.5758055308577
SSP2-4.5,taiesm1,2091,Mogilev,380.54299921373695
SSP2-4.5,taiesm1,2091,Vitebsk,383.6148927029796
SSP2-4.5,taiesm1,2092,Brest,217.6461845325787
SSP2-4.5,taiesm1,2092,Gomel,224.75777997577987
SSP2-4.5,taiesm1,2092,Grodno,259.60523978777684
SSP2-4.5,taiesm1,2092,Minsk,258.38340910093217
SSP2-4.5,taiesm1,2092,Mogilev,269.5935080737091
SSP2-4.5,taiesm1,2092,Vitebsk,293.7685318640928
SSP2-4.5,taiesm1,2093,Brest,203.12303453986758
SSP2-4.5,taiesm1,2093,Gomel,289.0689115877851
SSP2-4.5,taiesm1,2093,Grodno,237.1577092098344
SSP2-4.5,taiesm1,2093,Minsk,239.4194437790964
SSP2-4.5,taiesm1,2093,Mogilev,308.75402814046953
SSP2-4.5,taiesm1,2093,Vitebsk,273.50569937475564
SSP2-4.5,taiesm1,2094,Brest,249.67027197108246
SSP2-4.5,taiesm1,2094,Gomel,281.64185352257994
SSP2-4.5,taiesm1,2094,Grodno,275.699681481867
SSP2-4.5,taiesm1,2094,Minsk,289.4733917588711
SSP2-4.5,taiesm1,2094,Mogilev,314.89056746769694
SSP2-4.5,taiesm1,2094,Vitebsk,316.96396762989855
SSP2-4.5,taiesm1,2095,Brest,244.11654821961812
SSP2-4.5,taiesm1,2095,Gomel,209.1775999515761
SSP2-4.5,taiesm1,2095,Grodno,297.97930990181425
SSP2-4.5,taiesm1,2095,Minsk,257.7012483348002
SSP2-4.5,taiesm1,2095,Mogilev,232.63792160034805
SSP2-4.5,taiesm1,2095,Vitebsk,279.11665526449923
SSP2-4.5,taiesm1,2096,Brest,286.87967481647246
SSP2-4.5,taiesm1,2096,Gomel,275.2270511144633
SSP2-4.5,taiesm1,2096,Grodno,326.4319659297938
SSP2-4.5,taiesm1,2096,Minsk,318.4472655202656
SSP2-4.5,taiesm1,2096,Mogilev,301.65224340155635
SSP2-4.5,taiesm1,2096,Vitebsk,358.75341243435037
SSP2-4.5,taiesm1,2097,Brest,282.56690696280015
SSP2-4.5,taiesm1,2097,Gomel,313.5164663988061
SSP2-4.5,taiesm1,2097,Grodno,264.2123118444544
SSP2-4.5,taiesm1,2097,Minsk,294.56337601391084
SSP2-4.5,taiesm1,2097,Mogilev,322.62054237593424
SSP2-4.5,taiesm1,2097,Vitebsk,299.4727485226442
SSP2-4.5,taiesm1,2098,Brest,312.24622127981826
SSP2-4.5,taiesm1,2098,Gomel,347.79766415710907
SSP2-4.5,taiesm1,2098,Grodno,359.6902119900535
SSP2-4.5,taiesm1,2098,Minsk,375.25291022472646
SSP2-4.5,taiesm1,2098,Mogilev,372.69862219577396
SSP2-4.5,taiesm1,2098,Vitebsk,395.8861561202998
SSP2-4.5,ukesm1_0_ll,2015,Brest,339.3582412994203
SSP2-4.5,ukesm1_0_ll,2015,Gomel,338.09557074747323
SSP2-4.5,ukesm1_0_ll,2015,Grodno,378.8212392186792
SSP2-4.5,ukesm1_0_ll,2015,Minsk,368.84228941049605
SSP2-4.5,ukesm1_0_ll,2015,Mogilev,361.92409700161414
SSP2-4.5,ukesm1_0_ll,2015,Vitebsk,374.92277692966945
SSP2-4.5,ukesm1_0_ll,2016,Brest,297.04378242007095
SSP2-4.5,ukesm1_0_ll,2016,Gomel,267.12463489290144
SSP2-4.5,ukesm1_0_ll,2016,Grodno,315.3535078575879
SSP2-4.5,ukesm1_0_ll,2016,Minsk,302.1312641330281
SSP2-4.5,ukesm1_0_ll,2016,Mogilev,292.91017364096405
SSP2-4.5,ukesm1_0_ll,2016,Vitebsk,298.9957258016687
SSP2-4.5,ukesm1_0_ll,2017,Brest,188.03089780369925
SSP2-4.5,ukesm1_0_ll,2017,Gomel,191.3979713089907
SSP2-4.5,ukesm1_0_ll,2017,Grodno,214.2570897640187
SSP2-4.5,ukesm1_0_ll,2017,Minsk,202.4051053182038
SSP2-4.5,ukesm1_0_ll,2017,Mogilev,204.58563664920192
SSP2-4.5,ukesm1_0_ll,2017,Vitebsk,209.3711995880891
SSP2-4.5,ukesm1_0_ll,2018,Brest,227.8341204629561
SSP2-4.5,ukesm1_0_ll,2018,Gomel,221.0768968536618
SSP2-4.5,ukesm1_0_ll,2018,Grodno,245.075379156815
SSP2-4.5,ukesm1_0_ll,2018,Minsk,235.8807949533762
SSP2-4.5,ukesm1_0_ll,2018,Mogilev,231.51811200685634
SSP2-4.5,ukesm1_0_ll,2018,Vitebsk,264.41542623255344
SSP2-4.5,ukesm1_0_ll,2019,Brest,266.3408561948662
SSP2-4.5,ukesm1_0_ll,2019,Gomel,210.65264824671715
SSP2-4.5,ukesm1_0_ll,2019,Grodno,289.5807821663991
SSP2-4.5,ukesm1_0_ll,2019,Minsk,242.5899616167787
SSP2-4.5,ukesm1_0_ll,2019,Mogilev,231.39550980102908
SSP2-4.5,ukesm1_0_ll,2019,Vitebsk,236.35128373967652
SSP2-4.5,ukesm1_0_ll,2020,Brest,259.6611305215072
SSP2-4.5,ukesm1_0_ll,2020,Gomel,280.4934792637932
SSP2-4.5,ukesm1_0_ll,2020,Grodno,287.18134690191124
SSP2-4.5,ukesm1_0_ll,2020,Minsk,288.7716414941679
SSP2-4.5,ukesm1_0_ll,2020,Mogilev,301.6269128641493
SSP2-4.5,ukesm1_0_ll,2020,Vitebsk,309.06546436082994
SSP2-4.5,ukesm1_0_ll,2021,Brest,187.25036929948223
SSP2-4.5,ukesm1_0_ll,2021,Gomel,185.95839861026832
SSP2-4.5,ukesm1_0_ll,2021,Grodno,204.9575480246404
SSP2-4.5,ukesm1_0_ll,2021,Minsk,210.8467673680854
SSP2-4.5,ukesm1_0_ll,2021,Mogilev,216.99619810776693
SSP2-4.5,ukesm1_0_ll,2021,Vitebsk,253.16832290953633
SSP2-4.5,ukesm1_0_ll,2022,Brest,279.2261002491782
SSP2-4.5,ukesm1_0_ll,2022,Gomel,253.4894590340411
SSP2-4.5,ukesm1_0_ll,2022,Grodno,264.58678354088016
SSP2-4.5,ukesm1_0_ll,2022,Minsk,267.42495451914294
SSP2-4.5,ukesm1_0_ll,2022,Mogilev,251.97744939925724
SSP2-4.5,ukesm1_0_ll,2022,Vitebsk,270.1889941568205
SSP2-4.5,ukesm1_0_ll,2023,Brest,239.39524019414867
SSP2-4.5,ukesm1_0_ll,2023,Gomel,233.3818082174819
SSP2-4.5,ukesm1_0_ll,2023,Grodno,233.71766681981362
SSP2-4.5,ukesm1_0_ll,2023,Minsk,236.2770063505224
SSP2-4.5,ukesm1_0_ll,2023,Mogilev,240.0186512243336
SSP2-4.5,ukesm1_0_ll,2023,Vitebsk,214.77794739688582
SSP2-4.5,ukesm1_0_ll,2024,Brest,263.2749519721129
SSP2-4.5,ukesm1_0_ll,2024,Gomel,250.10772920935807
SSP2-4.5,ukesm1_0_ll,2024,Grodno,302.3585044880696
SSP2-4.5,ukesm1_0_ll,2024,Minsk,273.3229609009714
SSP2-4.5,ukesm1_0_ll,2024,Mogilev,272.7608007213943
SSP2-4.5,ukesm1_0_ll,2024,Vitebsk,282.6890235378026
SSP2-4.5,ukesm1_0_ll,2025,Brest,296.0075254745872
SSP2-4.5,ukesm1_0_ll,2025,Gomel,306.38334998066034
SSP2-4.5,ukesm1_0_ll,2025,Grodno,314.56381506452226
SSP2-4.5,ukesm1_0_ll,2025,Minsk,315.6177859642142
SSP2-4.5,ukesm1_0_ll,2025,Mogilev,307.04511554837734
SSP2-4.5,ukesm1_0_ll,2025,Vitebsk,316.78909563630947
SSP2-4.5,ukesm1_0_ll,2026,Brest,247.01539231733955
SSP2-4.5,ukesm1_0_ll,2026,Gomel,222.6631581017275
SSP2-4.5,ukesm1_0_ll,2026,Grodno,288.1424430859834
SSP2-4.5,ukesm1_0_ll,2026,Minsk,274.3698683802121
SSP2-4.5,ukesm1_0_ll,2026,Mogilev,261.9876861747926
SSP2-4.5,ukesm1_0_ll,2026,Vitebsk,326.3972620327042
SSP2-4.5,ukesm1_0_ll,2027,Brest,228.22315379468708
SSP2-4.5,ukesm1_0_ll,2027,Gomel,214.56445876763524
SSP2-4.5,ukesm1_0_ll,2027,Grodno,253.9891389419463
SSP2-4.5,ukesm1_0_ll,2027,Minsk,240.31957493666098
SSP2-4.5,ukesm1_0_ll,2027,Mogilev,235.75508037277478
SSP2-4.5,ukesm1_0_ll,2027,Vitebsk,247.4239680374094
SSP2-4.5,ukesm1_0_ll,2028,Brest,215.0610829957016
SSP2-4.5,ukesm1_0_ll,2028,Gomel,185.2163074506301
SSP2-4.5,ukesm1_0_ll,2028,Grodno,262.3053446659566
SSP2-4.5,ukesm1_0_ll,2028,Minsk,252.9096460371874
SSP2-4.5,ukesm1_0_ll,2028,Mogilev,220.72930588781554
SSP2-4.5,ukesm1_0_ll,2028,Vitebsk,311.07139225185864
SSP2-4.5,ukesm1_0_ll,2029,Brest,301.453399504527
SSP2-4.5,ukesm1_0_ll,2029,Gomel,260.50744338822085
SSP2-4.5,ukesm1_0_ll,2029,Grodno,322.98920262461746
SSP2-4.5,ukesm1_0_ll,2029,Minsk,292.8352511639693
SSP2-4.5,ukesm1_0_ll,2029,Mogilev,277.4774689399931
SSP2-4.5,ukesm1_0_ll,2029,Vitebsk,265.7843956901547
SSP2-4.5,ukesm1_0_ll,2030,Brest,327.3009002445633
SSP2-4.5,ukesm1_0_ll,2030,Gomel,291.25039041866677
SSP2-4.5,ukesm1_0_ll,2030,Grodno,352.99012675846745
SSP2-4.5,ukesm1_0_ll,2030,Minsk,329.88208055080696
SSP2-4.5,ukesm1_0_ll,2030,Mogilev,297.66443492872077
SSP2-4.5,ukesm1_0_ll,2030,Vitebsk,329.6919114820431
SSP2-4.5,ukesm1_0_ll,2031,Brest,197.78642056428268
SSP2-4.5,ukesm1_0_ll,2031,Gomel,200.2648198395173
SSP2-4.5,ukesm1_0_ll,2031,Grodno,211.32811343687362
SSP2-4.5,ukesm1_0_ll,2031,Minsk,195.61464214652642
SSP2-4.5,ukesm1_0_ll,2031,Mogilev,200.23741051441922
SSP2-4.5,ukesm1_0_ll,2031,Vitebsk,208.01634169326076
SSP2-4.5,ukesm1_0_ll,2032,Brest,261.1612582383375
SSP2-4.5,ukesm1_0_ll,2032,Gomel,307.2886589797343
SSP2-4.5,ukesm1_0_ll,2032,Grodno,287.78500874274397
SSP2-4.5,ukesm1_0_ll,2032,Minsk,287.655395324762
SSP2-4.5,ukesm1_0_ll,2032,Mogilev,313.1569378673843
SSP2-4.5,ukesm1_0_ll,2032,Vitebsk,321.01411736879487
SSP2-4.5,ukesm1_0_ll,2033,Brest,234.00591173605335
SSP2-4.5,ukesm1_0_ll,2033,Gomel,240.57678189586684
SSP2-4.5,ukesm1_0_ll,2033,Grodno,240.97746872863843
SSP2-4.5,ukesm1_0_ll,2033,Minsk,242.84964460068446
SSP2-4.5,ukesm1_0_ll,2033,Mogilev,256.5449063924231
SSP2-4.5,ukesm1_0_ll,2033,Vitebsk,254.73762345930538
SSP2-4.5,ukesm1_0_ll,2034,Brest,268.6049594648798
SSP2-4.5,ukesm1_0_ll,2034,Gomel,261.46034971828954
SSP2-4.5,ukesm1_0_ll,2034,Grodno,270.01307729673084
SSP2-4.5,ukesm1_0_ll,2034,Minsk,254.13079746319426
SSP2-4.5,ukesm1_0_ll,2034,Mogilev,259.1421491620717
SSP2-4.5,ukesm1_0_ll,2034,Vitebsk,267.7044279915505
SSP2-4.5,ukesm1_0_ll,2035,Brest,262.63943816255465
SSP2-4.5,ukesm1_0_ll,2035,Gomel,273.7559775450853
SSP2-4.5,ukesm1_0_ll,2035,Grodno,276.7562119672267
SSP2-4.5,ukesm1_0_ll,2035,Minsk,284.99686640006325
SSP2-4.5,ukesm1_0_ll,2035,Mogilev,271.18957754098955
SSP2-4.5,ukesm1_0_ll,2035,Vitebsk,292.13095276833883
SSP2-4.5,ukesm1_0_ll,2036,Brest,266.64252564272175
SSP2-4.5,ukesm1_0_ll,2036,Gomel,303.65242565622293
SSP2-4.5,ukesm1_0_ll,2036,Grodno,261.89845556580224
SSP2-4.5,ukesm1_0_ll,2036,Minsk,280.17702581324824
SSP2-4.5,ukesm1_0_ll,2036,Mogilev,304.18067610321657
SSP2-4.5,ukesm1_0_ll,2036,Vitebsk,279.58261849057686
SSP2-4.5,ukesm1_0_ll,2037,Brest,255.70187213851722
SSP2-4.5,ukesm1_0_ll,2037,Gomel,243.44710855346744
SSP2-4.5,ukesm1_0_ll,2037,Grodno,261.72524883016126
SSP2-4.5,ukesm1_0_ll,2037,Minsk,262.2208263612011
SSP2-4.5,ukesm1_0_ll,2037,Mogilev,246.16446079897102
SSP2-4.5,ukesm1_0_ll,2037,Vitebsk,273.37216983090025
SSP2-4.5,ukesm1_0_ll,2038,Brest,244.95389469065375
SSP2-4.5,ukesm1_0_ll,2038,Gomel,232.98386603774566
SSP2-4.5,ukesm1_0_ll,2038,Grodno,298.4100068589175
SSP2-4.5,ukesm1_0_ll,2038,Minsk,279.04243781641816
SSP2-4.5,ukesm1_0_ll,2038,Mogilev,270.79907598593246
SSP2-4.5,ukesm1_0_ll,2038,Vitebsk,297.41453476470235
SSP2-4.5,ukesm1_0_ll,2039,Brest,320.45031852093155
SSP2-4.5,ukesm1_0_ll,2039,Gomel,313.7342233057186
SSP2-4.5,ukesm1_0_ll,2039,Grodno,346.5903786771283
SSP2-4.5,ukesm1_0_ll,2039,Minsk,343.57854611194915
SSP2-4.5,ukesm1_0_ll,2039,Mogilev,368.2679471440074
SSP2-4.5,ukesm1_0_ll,2039,Vitebsk,362.53453037872134
SSP2-4.5,ukesm1_0_ll,2040,Brest,288.9132107725174
SSP2-4.5,ukesm1_0_ll,2040,Gomel,339.6588343763827
SSP2-4.5,ukesm1_0_ll,2040,Grodno,279.00205269641117
SSP2-4.5,ukesm1_0_ll,2040,Minsk,286.65494627438824
SSP2-4.5,ukesm1_0_ll,2040,Mogilev,330.80766410642144
SSP2-4.5,ukesm1_0_ll,2040,Vitebsk,282.37141156095197
SSP2-4.5,ukesm1_0_ll,2041,Brest,258.8142703394912
SSP2-4.5,ukesm1_0_ll,2041,Gomel,263.51263599805304
SSP2-4.5,ukesm1_0_ll,2041,Grodno,302.82659562197847
SSP2-4.5,ukesm1_0_ll,2041,Minsk,291.6038247380926
SSP2-4.5,ukesm1_0_ll,2041,Mogilev,283.2505464074788
SSP2-4.5,ukesm1_0_ll,2041,Vitebsk,306.78566377586304
SSP2-4.5,ukesm1_0_ll,2042,Brest,214.68652828218285
SSP2-4.5,ukesm1_0_ll,2042,Gomel,218.69243499626145
SSP2-4.5,ukesm1_0_ll,2042,Grodno,217.05267192165982
SSP2-4.5,ukesm1_0_ll,2042,Minsk,211.75202112627434
SSP2-4.5,ukesm1_0_ll,2042,Mogilev,219.11943356069085
SSP2-4.5,ukesm1_0_ll,2042,Vitebsk,231.40362913237695
SSP2-4.5,ukesm1_0_ll,2043,Brest,190.71000146306915
SSP2-4.5,ukesm1_0_ll,2043,Gomel,180.85255763905238
SSP2-4.5,ukesm1_0_ll,2043,Grodno,205.55654201637896
SSP2-4.5,ukesm1_0_ll,2043,Minsk,199.9932156338753
SSP2-4.5,ukesm1_0_ll,2043,Mogilev,195.97569043363214
SSP2-4.5,ukesm1_0_ll,2043,Vitebsk,203.6077345030851
SSP2-4.5,ukesm1_0_ll,2044,Brest,255.37539834948697
SSP2-4.5,ukesm1_0_ll,2044,Gomel,255.05978326490634
SSP2-4.5,ukesm1_0_ll,2044,Grodno,266.8641904319366
SSP2-4.5,ukesm1_0_ll,2044,Minsk,259.66811437814204
SSP2-4.5,ukesm1_0_ll,2044,Mogilev,268.3780787375471
SSP2-4.5,ukesm1_0_ll,2044,Vitebsk,270.54855623167725
SSP2-4.5,ukesm1_0_ll,2045,Brest,209.65010486708633
SSP2-4.5,ukesm1_0_ll,2045,Gomel,216.02114210595656
SSP2-4.5,ukesm1_0_ll,2045,Grodno,220.73176980644274
SSP2-4.5,ukesm1_0_ll,2045,Minsk,226.74202129538853
SSP2-4.5,ukesm1_0_ll,2045,Mogilev,251.40105475317816
SSP2-4.5,ukesm1_0_ll,2045,Vitebsk,247.49072575704483
SSP2-4.5,ukesm1_0_ll,2046,Brest,308.62467510735144
