experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Grodno,1970,2.236,8.044,5.946,5.933
Historical,Grodno,1971,2.502,8.410,6.340,6.155
Historical,Grodno,1972,3.161,8.023,5.765,6.286
Historical,Grodno,1973,3.881,7.499,6.226,6.332
Historical,Grodno,1974,3.227,7.398,5.564,5.409
Historical,Grodno,1975,1.898,8.790,5.429,6.332
Historical,Grodno,1976,3.397,7.568,6.068,5.278
Historical,Grodno,1977,3.155,7.879,5.391,4.717
Historical,Grodno,1978,2.652,8.466,5.424,6.173
Historical,Grodno,1979,3.630,8.901,5.686,6.481
Historical,Grodno,1980,3.018,7.461,5.600,5.109
Historical,Grodno,1981,3.682,8.155,5.920,6.212
Historical,Grodno,1982,1.752,7.306,5.842,5.702
Historical,Grodno,1983,2.989,8.301,5.863,6.349
Historical,Grodno,1984,2.737,8.690,5.079,5.908
Historical,Grodno,1985,2.959,8.608,5.797,6.199
Historical,Grodno,1986,2.930,8.528,6.123,5.904
Historical,Grodno,1987,2.856,8.197,5.961,5.942
Historical,Grodno,1988,4.057,8.315,6.058,7.026
Historical,Grodno,1989,3.106,8.854,5.769,6.736
Historical,Grodno,1990,3.356,9.020,6.941,7.008
Historical,Grodno,1991,3.431,8.831,6.993,6.724
Historical,Grodno,1992,2.176,8.298,5.385,6.615
Historical,Grodno,1993,3.397,8.254,5.930,6.807
Historical,Grodno,1994,3.069,8.608,6.049,6.418
Historical,Grodno,1995,1.945,9.328,6.089,7.098
Historical,Grodno,1996,4.514,8.633,6.163,5.570
Historical,Grodno,1997,4.231,8.184,6.931,6.501
Historical,Grodno,1998,3.338,8.452,6.220,6.633
Historical,Grodno,1999,4.099,8.769,6.313,7.316
Historical,Grodno,2000,3.858,9.046,7.348,7.688
Historical,Grodno,2001,4.423,8.594,7.141,6.381
Historical,Grodno,2002,2.763,9.454,6.770,8.297
Historical,Grodno,2003,4.687,9.370,6.469,6.904
Historical,Grodno,2004,3.434,8.882,7.196,7.970
Historical,Grodno,2005,5.096,10.120,6.952,8.249
Historical,Grodno,2006,4.338,9.040,7.130,7.472
Historical,Grodno,2007,3.951,8.992,6.906,7.533
Historical,Grodno,2008,5.906,9.133,7.444,7.241
Historical,Grodno,2009,4.298,9.370,6.387,7.217
Historical,Grodno,2010,4.906,9.636,7.186,7.292
Historical,Grodno,2011,4.481,9.550,6.759,7.377
Historical,Grodno,2012,4.321,10.031,6.849,7.604
Historical,Grodno,2013,5.005,9.517,6.662,7.157
Historical,Grodno,2014,4.139,9.979,6.554,6.538
Historical,Minsk,1900,2.002,8.145,5.451,5.636
Historical,Minsk,1901,2.141,8.259,4.159,5.802
Historical,Minsk,1902,1.972,7.746,5.700,5.925
Historical,Minsk,1903,0.873,7.120,4.676,5.200
Historical,Minsk,1904,2.056,7.684,5.462,5.613
Historical,Minsk,1905,2.131,8.272,4.257,5.337
Historical,Minsk,1906,0.567,8.961,5.023,5.269
Historical,Minsk,1907,2.431,7.917,5.590,5.614
Historical,Minsk,1908,2.743,7.698,5.098,5.664
Historical,Minsk,1909,2.330,6.939,4.989,5.832
Historical,Minsk,1910,2.695,7.018,5.433,6.096
Historical,Minsk,1911,1.896,7.886,4.604,4.092
Historical,Minsk,1912,3.035,8.232,5.031,6.042
Historical,Minsk,1913,2.278,7.356,4.933,6.013
Historical,Minsk,1914,2.339,8.036,5.580,5.314
Historical,Minsk,1915,2.894,7.933,5.732,6.098
Historical,Minsk,1916,2.944,8.802,5.512,5.947
Historical,Minsk,1917,3.058,7.596,5.375,6.474
Historical,Minsk,1918,1.720,7.435,4.596,5.351
Historical,Minsk,1919,2.568,7.980,5.544,6.046
Historical,Minsk,1920,3.006,8.261,5.378,6.457
Historical,Minsk,1921,3.052,7.803,4.835,6.055
Historical,Minsk,1922,2.432,8.148,5.512,6.777
Historical,Minsk,1923,2.740,8.506,5.262,5.899
Historical,Minsk,1924,3.553,8.275,5.176,6.129
Historical,Minsk,1925,3.094,8.016,5.888,6.568
Historical,Minsk,1926,3.214,8.086,5.345,5.714
Historical,Minsk,1927,1.909,8.795,5.193,6.269
Historical,Minsk,1928,2.276,8.631,5.179,5.571
Historical,Minsk,1929,0.641,7.958,5.727,6.166
Historical,Minsk,1930,2.322,7.602,4.963,5.687
Historical,Minsk,1931,2.874,6.969,4.948,5.937
Historical,Minsk,1932,3.757,7.458,5.581,5.738
Historical,Minsk,1933,0.769,7.122,4.621,5.314
Historical,Minsk,1934,1.521,8.155,5.258,5.077
Historical,Minsk,1935,2.546,8.211,4.750,5.394
Historical,Minsk,1936,2.211,7.330,5.782,5.615
Historical,Minsk,1937,2.696,8.313,5.477,6.161
