experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Grodno,2013,26.682,106.391,61.725,83.359
Historical,Grodno,2014,21.379,121.088,56.138,79.031
Historical,Minsk,1900,28.456,135.339,66.941,91.449
Historical,Minsk,1901,21.162,122.476,53.213,84.230
Historical,Minsk,1902,20.661,132.566,81.859,92.657
Historical,Minsk,1903,19.517,116.794,79.951,102.178
Historical,Minsk,1904,27.516,141.062,67.963,103.149
Historical,Minsk,1905,17.256,130.237,60.720,119.109
Historical,Minsk,1906,19.762,135.923,64.615,79.844
Historical,Minsk,1907,18.490,132.280,68.449,92.085
Historical,Minsk,1908,28.989,122.634,69.780,98.899
Historical,Minsk,1909,21.288,106.514,69.331,86.687
Historical,Minsk,1910,24.659,92.704,46.517,77.740
Historical,Minsk,1911,17.610,109.231,53.651,82.011
Historical,Minsk,1912,20.518,130.993,65.343,84.807
Historical,Minsk,1913,18.606,110.561,64.224,82.969
Historical,Minsk,1914,31.746,107.180,69.191,89.838
Historical,Minsk,1915,15.828,98.045,59.868,77.212
Historical,Minsk,1916,19.857,116.454,66.616,101.646
Historical,Minsk,1917,25.592,120.490,66.841,87.993
Historical,Minsk,1918,27.954,117.017,58.712,91.065
Historical,Minsk,1919,13.640,112.158,58.360,95.732
Historical,Minsk,1920,17.211,112.373,68.008,90.667
Historical,Minsk,1921,41.235,106.697,68.374,93.573
Historical,Minsk,1922,23.759,123.805,80.234,95.562
Historical,Minsk,1923,25.576,111.957,64.934,94.190
Historical,Minsk,1924,26.132,99.929,57.085,84.503
Historical,Minsk,1925,22.583,106.959,52.190,79.316
Historical,Minsk,1926,31.708,116.297,67.945,102.346
Historical,Minsk,1927,20.673,107.472,60.555,88.197
Historical,Minsk,1928,19.915,108.240,62.708,92.852
Historical,Minsk,1929,26.647,125.462,80.431,105.935
Historical,Minsk,1930,22.357,118.108,58.707,97.008
Historical,Minsk,1931,21.782,91.120,59.994,89.615
Historical,Minsk,1932,22.250,101.821,62.123,99.649
Historical,Minsk,1933,13.247,118.865,62.008,87.338
Historical,Minsk,1934,18.843,124.729,60.229,102.740
Historical,Minsk,1935,29.914,104.037,68.859,95.885
Historical,Minsk,1936,22.452,136.542,64.926,94.549
Historical,Minsk,1937,20.651,107.514,69.597,99.375
Historical,Minsk,1938,23.608,116.752,61.725,81.556
Historical,Minsk,1939,19.671,122.667,61.085,74.864
Historical,Minsk,1940,20.226,136.935,58.276,98.979
Historical,Minsk,1941,19.904,129.850,66.641,79.131
Historical,Minsk,1942,18.609,114.181,74.194,83.461
Historical,Minsk,1943,20.904,101.599,66.161,99.847
Historical,Minsk,1944,17.403,96.335,59.531,89.342
Historical,Minsk,1945,40.652,111.591,71.271,102.007
Historical,Minsk,1946,25.466,122.879,66.248,77.279
Historical,Minsk,1947,20.237,109.864,61.473,72.800
Historical,Minsk,1948,15.662,127.945,68.650,82.363
Historical,Minsk,1949,24.094,136.324,67.405,95.064
Historical,Minsk,1950,26.473,109.107,68.231,88.965
Historical,Minsk,1951,26.577,125.928,67.503,87.602
Historical,Minsk,1952,18.600,127.850,57.503,83.379
Historical,Minsk,1953,24.561,115.685,64.504,96.051
Historical,Minsk,1954,18.027,124.375,56.850,84.659
Historical,Minsk,1955,28.104,113.591,63.463,99.551
Historical,Minsk,1956,22.501,121.832,59.864,82.928
Historical,Minsk,1957,25.178,122.908,52.528,86.821
Historical,Minsk,1958,26.433,113.616,73.101,89.617
Historical,Minsk,1959,14.124,115.819,71.881,91.217
Historical,Minsk,1960,25.143,124.367,72.168,86.374
Historical,Minsk,1961,20.714,111.440,59.141,82.348
Historical,Minsk,1962,18.616,120.957,68.278,95.740
Historical,Minsk,1963,27.698,110.973,61.723,88.488
Historical,Minsk,1964,23.835,117.026,66.128,91.456
Historical,Minsk,1965,22.022,124.089,68.073,94.552
Historical,Minsk,1966,29.026,129.112,54.178,92.071
Historical,Minsk,1967,16.225,108.957,63.828,79.327
Historical,Minsk,1968,26.730,108.126,57.490,81.568
Historical,Minsk,1969,19.493,109.151,58.971,80.555
Historical,Minsk,1970,19.882,118.020,66.051,105.052
Historical,Minsk,1971,28.591,112.100,65.384,86.817
Historical,Minsk,1972,21.817,118.007,61.950,95.286
Historical,Minsk,1973,32.789,127.643,70.471,101.022
Historical,Minsk,1974,22.547,115.911,57.947,101.699
Historical,Minsk,1975,13.878,113.490,66.182,73.186
Historical,Minsk,1976,32.898,110.396,70.932,78.760
Historical,Minsk,1977,28.915,109.947,54.995,97.733
