experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Grodno,1994,315.962,478.528,392.074,408.494
Historical,Grodno,1995,300.559,473.130,397.013,398.690
Historical,Grodno,1996,271.040,467.869,393.760,405.189
Historical,Grodno,1997,285.294,477.561,375.296,403.508
Historical,Grodno,1998,300.142,472.658,399.658,409.027
Historical,Grodno,1999,262.964,487.601,406.279,424.971
Historical,Grodno,2000,265.378,467.441,393.094,403.993
Historical,Grodno,2001,291.062,487.273,397.627,423.553
Historical,Grodno,2002,294.490,480.039,406.710,410.077
Historical,Grodno,2003,272.673,477.108,387.329,418.817
Historical,Grodno,2004,312.409,481.352,369.468,409.715
Historical,Grodno,2005,267.653,492.817,414.194,431.428
Historical,Grodno,2006,286.465,478.035,373.451,420.047
Historical,Grodno,2007,313.099,482.417,427.140,419.456
Historical,Grodno,2008,286.112,488.084,381.656,411.421
Historical,Grodno,2009,267.076,497.500,383.908,426.168
Historical,Grodno,2010,241.995,501.181,400.653,433.351
Historical,Grodno,2011,258.723,491.919,379.263,424.305
Historical,Grodno,2012,289.054,503.200,410.165,414.924
Historical,Grodno,2013,284.591,497.529,400.457,427.508
Historical,Grodno,2014,266.066,491.809,387.995,430.314
Historical,Minsk,1900,315.462,503.382,405.373,424.246
Historical,Minsk,1901,249.077,501.236,426.641,435.951
Historical,Minsk,1902,298.450,496.126,416.181,431.055
Historical,Minsk,1903,295.968,480.164,414.268,419.203
Historical,Minsk,1904,278.768,477.516,419.082,414.898
Historical,Minsk,1905,322.812,500.330,415.538,432.230
Historical,Minsk,1906,272.910,504.637,391.193,428.244
Historical,Minsk,1907,303.139,510.392,392.327,426.000
Historical,Minsk,1908,251.499,495.634,396.059,426.566
Historical,Minsk,1909,248.787,493.310,419.994,430.152
Historical,Minsk,1910,243.049,508.508,395.584,420.311
Historical,Minsk,1911,316.430,502.696,391.092,428.491
Historical,Minsk,1912,250.553,488.431,371.541,410.518
Historical,Minsk,1913,279.727,481.680,419.069,424.450
Historical,Minsk,1914,274.594,502.039,414.390,425.651
Historical,Minsk,1915,316.799,512.339,394.453,432.034
Historical,Minsk,1916,296.084,489.326,416.755,425.265
Historical,Minsk,1917,300.854,497.003,412.422,428.286
Historical,Minsk,1918,230.577,522.336,408.872,428.084
Historical,Minsk,1919,295.711,492.884,388.854,420.490
Historical,Minsk,1920,286.420,514.901,412.952,427.531
Historical,Minsk,1921,292.573,519.006,402.508,432.355
Historical,Minsk,1922,307.217,501.308,397.057,432.284
Historical,Minsk,1923,316.935,503.533,423.567,428.337
Historical,Minsk,1924,270.126,514.309,409.930,430.214
Historical,Minsk,1925,292.850,508.402,392.379,428.006
Historical,Minsk,1926,270.646,484.506,416.783,419.932
Historical,Minsk,1927,309.911,505.688,419.655,427.311
