experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Minsk,1942,2.084,11.253,5.862,2.456
Historical,Minsk,1943,2.550,11.391,5.441,3.728
Historical,Minsk,1944,2.740,11.457,5.859,3.472
Historical,Minsk,1945,1.680,12.213,6.047,2.553
Historical,Minsk,1946,2.048,14.192,6.549,4.772
Historical,Minsk,1947,1.531,12.173,4.233,2.045
Historical,Minsk,1948,3.199,16.453,5.814,3.873
Historical,Minsk,1949,1.944,11.520,5.779,3.789
Historical,Minsk,1950,2.624,17.341,7.138,4.213
Historical,Minsk,1951,1.421,13.266,4.957,5.420
Historical,Minsk,1952,2.256,11.968,6.785,3.662
Historical,Minsk,1953,1.732,12.116,5.192,2.050
Historical,Minsk,1954,1.619,13.608,4.397,3.185
Historical,Minsk,1955,2.562,12.247,5.548,3.173
Historical,Minsk,1956,2.969,13.534,6.010,2.743
Historical,Minsk,1957,2.645,13.307,6.135,3.807
Historical,Minsk,1958,2.360,14.956,6.497,3.190
Historical,Minsk,1959,2.875,11.456,5.790,2.378
Historical,Minsk,1960,2.712,13.875,5.654,4.202
Historical,Minsk,1961,2.591,16.313,5.612,5.333
Historical,Minsk,1962,2.498,13.028,6.056,4.459
Historical,Minsk,1963,2.876,15.908,6.194,5.634
Historical,Minsk,1964,2.728,11.136,5.036,2.675
Historical,Minsk,1965,2.403,13.259,5.438,2.084
Historical,Minsk,1966,2.255,11.466,6.378,3.660
Historical,Minsk,1967,2.919,10.122,6.701,4.654
Historical,Minsk,1968,2.497,11.978,6.567,2.795
Historical,Minsk,1969,2.822,15.475,7.095,4.694
Historical,Minsk,1970,2.310,13.125,5.738,4.538
Historical,Minsk,1971,2.050,15.383,5.979,2.758
Historical,Minsk,1972,2.747,10.455,6.247,3.145
Historical,Minsk,1973,2.390,13.506,5.143,2.389
Historical,Minsk,1974,1.810,11.993,6.152,3.057
Historical,Minsk,1975,2.509,12.901,5.474,4.690
Historical,Minsk,1976,2.248,12.931,4.960,5.358
Historical,Minsk,1977,2.285,12.580,5.750,2.628
Historical,Minsk,1978,3.359,12.602,6.129,3.476
Historical,Minsk,1979,2.389,14.167,6.135,5.725
Historical,Minsk,1980,2.949,10.671,6.260,2.574
Historical,Minsk,1981,2.234,11.901,6.057,3.809
Historical,Minsk,1982,3.288,13.430,5.811,4.768
Historical,Minsk,1983,3.116,12.589,5.614,3.597
Historical,Minsk,1984,3.825,11.534,6.124,3.204
Historical,Minsk,1985,3.041,12.961,7.317,4.449
Historical,Minsk,1986,2.779,10.971,5.782,3.295
Historical,Minsk,1987,3.079,14.024,5.400,3.438
Historical,Minsk,1988,2.699,13.103,6.226,4.718
Historical,Minsk,1989,2.956,11.390,5.447,3.275
Historical,Minsk,1990,2.536,11.490,6.216,4.940
Historical,Minsk,1991,2.897,12.946,6.835,3.102
Historical,Minsk,1992,2.746,14.921,5.952,3.658
Historical,Minsk,1993,4.128,12.889,5.914,2.681
Historical,Minsk,1994,2.902,13.834,7.088,5.005
Historical,Minsk,1995,3.252,12.943,6.904,3.660
Historical,Minsk,1996,3.906,16.106,6.397,4.207
Historical,Minsk,1997,2.537,14.247,5.953,3.266
Historical,Minsk,1998,3.448,16.004,6.704,4.095
Historical,Minsk,1999,3.407,13.790,6.394,6.377
Historical,Minsk,2000,5.085,14.097,8.419,7.030
Historical,Minsk,2001,4.055,13.639,7.802,4.431
Historical,Minsk,2002,2.998,15.438,7.376,3.563
Historical,Minsk,2003,2.646,14.605,7.083,4.398
Historical,Minsk,2004,3.311,11.575,7.154,4.319
Historical,Minsk,2005,3.991,14.807,7.965,5.709
Historical,Minsk,2006,4.038,15.264,6.685,7.546
Historical,Minsk,2007,3.507,14.640,8.051,7.403
Historical,Minsk,2008,3.719,14.266,7.271,6.990
Historical,Minsk,2009,2.356,10.673,7.575,3.789
Historical,Minsk,2010,2.585,18.142,6.710,2.875
Historical,Minsk,2011,3.125,17.890,7.221,4.469
Historical,Minsk,2012,2.729,14.701,6.508,5.048
Historical,Minsk,2013,1.874,15.062,6.941,5.622
Historical,Minsk,2014,4.843,16.412,8.241,6.653
Historical,Mogilev,1900,2.772,14.930,5.944,4.896
Historical,Mogilev,1901,1.616,12.619,5.114,4.886
Historical,Mogilev,1902,2.603,10.301,4.457,2.279
Historical,Mogilev,1903,2.246,11.565,5.058,2.916
Historical,Mogilev,1904,0.925,14.873,4.649,3.337
Historical,Mogilev,1905,1.678,10.037,5.029,2.364
Historical,Mogilev,1906,0.919,14.623,5.176,3.303
Historical,Mogilev,1907,2.672,12.459,5.146,2.420
Historical,Mogilev,1908,1.834,14.294,4.677,1.461
Historical,Mogilev,1909,2.860,10.337,5.677,3.531
Historical,Mogilev,1910,1.268,13.053,5.343,3.973
Historical,Mogilev,1911,2.253,14.618,5.218,5.030
Historical,Mogilev,1912,2.180,11.725,5.904,3.644
Historical,Mogilev,1913,1.958,13.574,4.946,4.992
Historical,Mogilev,1914,1.732,11.215,4.702,3.628
Historical,Mogilev,1915,1.730,10.792,5.663,5.529
Historical,Mogilev,1916,2.109,12.461,5.762,4.407
Historical,Mogilev,1917,2.308,15.993,5.082,3.925
Historical,Mogilev,1918,1.315,12.669,5.960,4.156
Historical,Mogilev,1919,3.137,12.420,6.414,4.633
Historical,Mogilev,1920,1.459,12.038,5.438,2.285
Historical,Mogilev,1921,3.415,13.663,6.045,4.295
Historical,Mogilev,1922,2.679,14.297,5.853,4.072
Historical,Mogilev,1923,2.421,10.679,4.461,1.860
Historical,Mogilev,1924,2.556,13.769,6.236,3.216
Historical,Mogilev,1925,2.693,14.856,5.676,3.529
Historical,Mogilev,1926,2.972,13.936,5.591,3.769
Historical,Mogilev,1927,3.066,12.905,5.353,3.234
Historical,Mogilev,1928,1.692,17.129,4.858,5.032
Historical,Mogilev,1929,2.179,12.731,5.030,2.800
Historical,Mogilev,1930,3.198,14.408,6.335,3.762
Historical,Mogilev,1931,1.937,13.961,5.709,5.288
Historical,Mogilev,1932,2.622,11.789,4.686,3.168
Historical,Mogilev,1933,3.049,13.811,5.166,3.623
