experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Grodno,2001,35.013,79.489,56.189,44.258
Historical,Grodno,2002,38.415,81.207,49.412,48.554
Historical,Grodno,2003,39.505,85.734,61.154,45.987
Historical,Grodno,2004,34.700,70.688,49.057,44.638
Historical,Grodno,2005,43.272,85.736,67.315,61.528
Historical,Grodno,2006,32.897,81.672,53.035,43.706
Historical,Grodno,2007,28.135,81.032,57.882,56.833
Historical,Grodno,2008,40.288,84.313,58.736,55.520
Historical,Grodno,2009,26.775,84.568,53.952,58.923
Historical,Grodno,2010,35.045,72.242,51.314,48.572
Historical,Grodno,2011,42.146,88.070,56.583,49.192
Historical,Grodno,2012,40.425,82.100,59.733,60.975
Historical,Grodno,2013,43.010,76.963,59.042,54.482
Historical,Grodno,2014,34.281,80.285,54.775,50.003
Historical,Minsk,1900,35.640,68.608,50.866,41.393
Historical,Minsk,1901,37.590,80.581,55.265,34.882
Historical,Minsk,1902,32.800,79.990,62.759,53.179
Historical,Minsk,1903,28.397,65.278,44.718,46.837
Historical,Minsk,1904,29.686,83.567,63.794,61.173
Historical,Minsk,1905,31.146,72.708,52.529,46.069
Historical,Minsk,1906,32.096,67.716,50.430,47.474
Historical,Minsk,1907,30.412,69.273,51.283,44.744
Historical,Minsk,1908,31.354,71.056,50.252,41.714
Historical,Minsk,1909,26.398,89.203,56.825,53.656
Historical,Minsk,1910,36.196,69.255,48.223,45.818
Historical,Minsk,1911,34.760,80.200,54.608,47.808
Historical,Minsk,1912,30.633,87.224,56.796,46.859
Historical,Minsk,1913,35.642,77.980,53.730,45.348
Historical,Minsk,1914,31.551,80.899,54.691,41.752
Historical,Minsk,1915,32.366,83.819,49.428,39.888
Historical,Minsk,1916,31.934,87.448,56.771,53.525
Historical,Minsk,1917,30.164,78.838,50.090,44.946
Historical,Minsk,1918,37.664,69.761,51.126,52.150
Historical,Minsk,1919,37.432,71.027,53.627,46.670
Historical,Minsk,1920,27.179,73.598,47.399,40.003
Historical,Minsk,1921,28.948,76.774,53.213,41.769
Historical,Minsk,1922,34.721,82.997,53.331,47.267
Historical,Minsk,1923,34.099,87.300,58.396,45.948
Historical,Minsk,1924,35.900,78.181,54.416,48.936
Historical,Minsk,1925,35.658,67.584,56.412,43.381
Historical,Minsk,1926,26.289,73.236,55.777,45.505
Historical,Minsk,1927,36.735,74.114,57.806,49.716
Historical,Minsk,1928,33.183,77.897,57.483,49.461
Historical,Minsk,1929,32.776,79.213,50.673,39.620
Historical,Minsk,1930,36.933,72.942,53.704,50.588
Historical,Minsk,1931,26.526,69.860,54.204,45.976
Historical,Minsk,1932,29.180,70.554,55.449,44.700
Historical,Minsk,1933,28.591,73.047,49.808,46.492
Historical,Minsk,1934,32.019,70.283,53.027,43.241
Historical,Minsk,1935,33.307,69.593,55.443,44.104
Historical,Minsk,1936,32.114,84.501,55.307,38.955
Historical,Minsk,1937,37.308,75.772,57.170,48.312
Historical,Minsk,1938,36.340,79.265,56.891,53.263
Historical,Minsk,1939,39.656,81.942,58.592,53.890
Historical,Minsk,1940,39.378,85.044,57.333,41.190
Historical,Minsk,1941,30.503,80.487,55.193,43.849
Historical,Minsk,1942,33.190,86.098,58.906,48.877
Historical,Minsk,1943,25.274,75.037,53.312,45.660
Historical,Minsk,1944,33.657,76.535,53.239,38.558
Historical,Minsk,1945,28.597,75.405,50.602,37.271
Historical,Minsk,1946,28.411,77.047,52.669,43.102
Historical,Minsk,1947,27.053,77.890,54.171,33.871
Historical,Minsk,1948,38.057,86.429,52.209,52.543
Historical,Minsk,1949,34.950,77.901,49.316,51.575
Historical,Minsk,1950,37.840,78.860,52.466,42.585
Historical,Minsk,1951,28.085,72.044,43.494,45.635
Historical,Minsk,1952,25.920,72.666,49.810,39.031
Historical,Minsk,1953,33.963,78.781,49.767,43.091
Historical,Minsk,1954,39.476,82.028,55.476,45.068
Historical,Minsk,1955,28.041,75.077,56.936,44.649
Historical,Minsk,1956,28.313,75.947,54.535,55.287
Historical,Minsk,1957,28.987,78.690,50.541,37.846
Historical,Minsk,1958,26.139,75.091,45.263,47.750
Historical,Minsk,1959,30.276,87.527,50.972,42.977
Historical,Minsk,1960,33.735,87.695,52.811,46.254
Historical,Minsk,1961,36.783,73.686,58.705,48.881
Historical,Minsk,1962,30.638,72.030,50.441,45.360
Historical,Minsk,1963,27.661,84.633,49.912,43.058
Historical,Minsk,1964,27.446,70.323,49.658,40.223
Historical,Minsk,1965,28.324,76.071,49.503,50.112
Historical,Minsk,1966,32.053,67.905,53.251,31.689
Historical,Minsk,1967,33.141,64.278,51.570,45.203
Historical,Minsk,1968,35.010,80.640,53.915,53.187
Historical,Minsk,1969,37.321,72.656,56.567,44.837
Historical,Minsk,1970,35.050,75.853,55.633,52.634
Historical,Minsk,1971,25.900,82.111,51.237,43.213
Historical,Minsk,1972,37.808,82.581,60.840,44.864
Historical,Minsk,1973,38.124,77.414,53.797,41.993
Historical,Minsk,1974,29.067,80.905,59.538,35.116
Historical,Minsk,1975,30.759,75.679,57.469,45.829
Historical,Minsk,1976,35.497,76.200,57.198,50.967
Historical,Minsk,1977,39.495,64.690,52.606,38.072
Historical,Minsk,1978,33.046,76.260,57.061,52.935
Historical,Minsk,1979,29.467,74.105,49.966,43.091
Historical,Minsk,1980,35.101,79.404,52.155,50.950
Historical,Minsk,1981,37.358,77.530,53.280,44.873
Historical,Minsk,1982,37.965,75.806,55.555,51.505
Historical,Minsk,1983,33.205,61.448,48.707,42.610
Historical,Minsk,1984,25.448,75.541,47.802,34.853
Historical,Minsk,1985,35.338,75.084,58.592,51.014
Historical,Minsk,1986,28.764,76.795,47.627,52.151
Historical,Minsk,1987,39.526,86.513,62.609,53.268
Historical,Minsk,1988,34.410,78.516,60.752,46.703
Historical,Minsk,1989,27.697,75.782,48.384,41.221
Historical,Minsk,1990,35.834,83.245,55.115,42.253
Historical,Minsk,1991,24.693,69.113,46.297,37.063
Historical,Minsk,1992,30.297,89.047,49.127,56.396
Historical,Minsk,1993,28.987,73.702,48.223,47.995
Historical,Minsk,1994,37.073,70.691,54.470,52.834
Historical,Minsk,1995,32.270,80.877,57.774,39.040
Historical,Minsk,1996,37.336,77.968,60.670,49.492
Historical,Minsk,1997,29.449,76.390,48.833,41.336
Historical,Minsk,1998,31.647,71.726,48.844,40.219
Historical,Minsk,1999,39.278,77.749,50.759,45.829
Historical,Minsk,2000,31.165,82.798,56.144,46.314
Historical,Minsk,2001,30.458,71.117,55.276,47.819
Historical,Minsk,2002,35.949,80.707,51.072,50.551
Historical,Minsk,2003,39.253,85.208,59.386,48.471
Historical,Minsk,2004,35.477,79.799,50.030,56.107
Historical,Minsk,2005,39.012,81.666,64.458,58.308
Historical,Minsk,2006,34.768,82.667,51.671,42.068
Historical,Minsk,2007,26.030,88.765,55.003,54.274
Historical,Minsk,2008,38.040,87.199,59.599,58.966
Historical,Minsk,2009,28.449,77.217,52.646,52.925
Historical,Minsk,2010,34.579,82.971,53.654,51.133
