experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Mogilev,1912,33.927,92.930,67.436,77.508
Historical,Mogilev,1913,38.191,91.208,81.568,81.372
Historical,Mogilev,1914,38.456,92.713,78.768,81.198
Historical,Mogilev,1915,34.556,86.727,72.243,76.675
Historical,Mogilev,1916,42.101,97.394,70.564,83.068
Historical,Mogilev,1917,35.046,95.856,70.162,83.208
Historical,Mogilev,1918,38.234,98.680,72.583,80.673
Historical,Mogilev,1919,26.209,93.867,75.362,76.382
Historical,Mogilev,1920,30.271,102.856,74.332,84.515
Historical,Mogilev,1921,34.822,99.162,75.658,88.214
Historical,Mogilev,1922,48.377,94.456,73.441,83.917
Historical,Mogilev,1923,36.488,95.831,73.937,83.927
Historical,Mogilev,1924,33.296,100.390,73.782,81.992
Historical,Mogilev,1925,38.910,103.800,69.367,82.744
Historical,Mogilev,1926,33.379,96.398,76.120,80.722
Historical,Mogilev,1927,42.223,98.646,81.313,77.893
Historical,Mogilev,1928,30.668,94.408,72.960,77.698
Historical,Mogilev,1929,34.564,101.383,80.297,84.289
Historical,Mogilev,1930,31.070,93.764,73.644,77.835
Historical,Mogilev,1931,34.136,94.083,73.136,81.653
Historical,Mogilev,1932,41.551,92.574,71.254,81.371
Historical,Mogilev,1933,28.072,95.516,76.248,73.694
Historical,Mogilev,1934,36.583,95.445,79.065,81.192
