experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Grodno,1988,166.426,309.938,268.125,259.022
Historical,Grodno,1989,188.318,317.454,271.782,268.123
Historical,Grodno,1990,181.207,314.521,274.794,257.124
Historical,Grodno,1991,183.758,316.680,273.516,264.045
Historical,Grodno,1992,150.508,310.709,268.101,260.042
Historical,Grodno,1993,195.957,316.372,277.908,259.377
Historical,Grodno,1994,176.766,330.977,279.042,272.598
Historical,Grodno,1995,201.205,330.507,263.721,272.966
Historical,Grodno,1996,161.182,328.817,273.162,273.402
Historical,Grodno,1997,192.671,332.978,262.478,268.245
Historical,Grodno,1998,187.315,326.878,268.286,274.025
Historical,Grodno,1999,162.637,332.447,272.669,283.561
Historical,Grodno,2000,152.178,318.691,270.925,271.154
Historical,Grodno,2001,174.955,337.082,273.508,287.235
Historical,Grodno,2002,196.301,328.687,270.918,278.519
Historical,Grodno,2003,160.842,332.619,272.954,284.579
Historical,Grodno,2004,205.560,334.475,252.167,275.327
Historical,Grodno,2005,171.951,335.756,286.679,290.792
Historical,Grodno,2006,164.922,323.833,255.552,283.938
Historical,Grodno,2007,213.586,343.126,293.911,284.103
Historical,Grodno,2008,187.258,331.859,265.302,275.572
Historical,Grodno,2009,159.385,341.410,258.398,288.966
Historical,Grodno,2010,148.356,336.529,269.362,293.838
Historical,Grodno,2011,152.105,327.196,263.356,281.719
Historical,Grodno,2012,178.656,341.500,280.449,280.085
Historical,Grodno,2013,164.631,338.070,271.954,286.179
Historical,Grodno,2014,149.025,341.452,274.501,285.243
Historical,Minsk,1900,218.822,348.741,278.266,291.221
Historical,Minsk,1901,147.120,341.373,286.052,291.269
Historical,Minsk,1902,183.305,346.883,280.923,290.949
Historical,Minsk,1903,191.514,338.762,279.432,284.057
Historical,Minsk,1904,170.077,334.630,288.347,281.484
Historical,Minsk,1905,217.677,343.056,281.983,288.388
Historical,Minsk,1906,155.618,350.797,280.593,289.347
Historical,Minsk,1907,214.320,342.653,267.100,285.533
Historical,Minsk,1908,161.862,346.334,274.879,291.715
Historical,Minsk,1909,148.300,338.701,286.150,287.893
Historical,Minsk,1910,139.665,335.822,265.715,278.855
Historical,Minsk,1911,193.901,341.076,275.627,288.283
Historical,Minsk,1912,132.600,325.603,254.366,271.934
Historical,Minsk,1913,178.270,337.692,291.688,289.587
Historical,Minsk,1914,197.079,348.367,288.919,286.530
Historical,Minsk,1915,219.116,346.240,278.033,286.984
Historical,Minsk,1916,206.858,337.748,290.941,284.169
Historical,Minsk,1917,193.512,334.784,282.850,283.318
Historical,Minsk,1918,146.647,348.332,286.475,287.998
