experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Minsk,1938,-7.529,-2.082,-5.043,-3.560
Historical,Minsk,1939,-7.210,-1.034,-4.351,-4.271
Historical,Minsk,1940,-8.267,-0.687,-3.631,-3.385
Historical,Minsk,1941,-7.757,-0.112,-3.447,-2.820
Historical,Minsk,1942,-8.354,-1.022,-4.636,-3.801
Historical,Minsk,1943,-7.510,-1.849,-3.601,-3.069
Historical,Minsk,1944,-8.077,-1.463,-3.337,-2.987
Historical,Minsk,1945,-7.444,-0.041,-4.085,-3.973
Historical,Minsk,1946,-7.568,-0.543,-4.721,-3.297
Historical,Minsk,1947,-9.584,-0.292,-4.174,-4.349
Historical,Minsk,1948,-7.552,0.012,-3.640,-3.107
Historical,Minsk,1949,-7.784,-0.386,-3.568,-3.262
Historical,Minsk,1950,-7.632,-1.425,-4.493,-3.926
Historical,Minsk,1951,-7.907,-1.808,-4.274,-3.945
Historical,Minsk,1952,-8.147,-0.366,-3.353,-3.496
Historical,Minsk,1953,-7.758,-0.590,-5.223,-3.774
Historical,Minsk,1954,-7.897,-1.211,-5.015,-3.604
Historical,Minsk,1955,-7.195,-0.354,-4.092,-3.545
Historical,Minsk,1956,-8.499,-1.776,-5.135,-4.143
Historical,Minsk,1957,-7.051,-0.477,-4.550,-3.217
Historical,Minsk,1958,-6.667,-0.842,-4.042,-2.952
Historical,Minsk,1959,-8.069,-0.527,-3.204,-4.167
Historical,Minsk,1960,-5.631,0.372,-3.976,-2.119
Historical,Minsk,1961,-7.325,-1.223,-4.037,-3.482
Historical,Minsk,1962,-7.073,-0.320,-3.358,-2.881
Historical,Minsk,1963,-8.412,0.650,-3.102,-3.190
Historical,Minsk,1964,-7.362,-0.972,-3.925,-4.061
Historical,Minsk,1965,-7.870,0.703,-3.646,-2.945
Historical,Minsk,1966,-7.168,-0.240,-4.183,-4.209
Historical,Minsk,1967,-8.033,-1.140,-4.205,-3.959
Historical,Minsk,1968,-7.935,-0.858,-3.900,-3.635
Historical,Minsk,1969,-7.427,-0.905,-4.325,-3.762
Historical,Minsk,1970,-7.548,-0.735,-4.499,-3.672
Historical,Minsk,1971,-7.248,0.699,-4.009,-3.343
Historical,Minsk,1972,-6.487,-1.331,-3.614,-3.288
Historical,Minsk,1973,-7.185,-0.099,-3.785,-3.310
Historical,Minsk,1974,-8.346,-0.358,-4.367,-3.064
Historical,Minsk,1975,-7.257,-1.187,-4.247,-4.691
Historical,Minsk,1976,-7.310,-1.601,-4.159,-3.506
