experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Grodno,1911,-8.907,-1.703,-5.028,-4.308
Historical,Grodno,1912,-10.168,-0.766,-6.067,-4.457
Historical,Grodno,1913,-10.874,-1.756,-5.880,-4.313
Historical,Grodno,1914,-11.127,-1.557,-5.536,-4.716
Historical,Grodno,1915,-9.691,-1.411,-4.197,-4.454
Historical,Grodno,1916,-10.966,-1.356,-4.303,-4.236
Historical,Grodno,1917,-9.632,-2.933,-5.934,-5.544
Historical,Grodno,1918,-10.220,-0.414,-5.185,-4.171
Historical,Grodno,1919,-9.227,-2.008,-5.405,-5.856
Historical,Grodno,1920,-10.020,-2.845,-4.988,-4.890
Historical,Grodno,1921,-9.127,0.175,-4.333,-3.568
Historical,Grodno,1922,-9.576,-1.751,-4.886,-6.355
Historical,Grodno,1923,-11.799,-1.100,-4.885,-5.973
Historical,Grodno,1924,-8.414,-0.898,-4.647,-3.233
Historical,Grodno,1925,-8.655,-1.242,-4.976,-4.134
Historical,Grodno,1926,-9.059,-0.081,-3.513,-4.028
Historical,Grodno,1927,-7.524,-0.086,-4.183,-3.739
Historical,Grodno,1928,-9.717,-1.495,-4.767,-4.189
Historical,Grodno,1929,-9.325,-0.377,-5.982,-6.183
Historical,Grodno,1930,-11.293,-1.341,-5.714,-5.174
Historical,Grodno,1931,-8.348,0.327,-5.265,-4.967
Historical,Grodno,1932,-9.614,-2.131,-5.571,-4.132
Historical,Grodno,1933,-9.692,-0.982,-5.028,-7.218
Historical,Grodno,1934,-9.132,-1.697,-4.580,-4.298
Historical,Grodno,1935,-8.529,-1.966,-5.216,-4.366
Historical,Grodno,1936,-7.369,0.388,-4.387,-3.117
Historical,Grodno,1937,-8.245,-1.614,-4.594,-3.523
Historical,Grodno,1938,-9.985,-2.792,-4.806,-4.347
Historical,Grodno,1939,-9.706,-1.515,-4.537,-5.359
Historical,Grodno,1940,-9.997,-1.185,-4.460,-3.041
Historical,Grodno,1941,-8.832,-1.001,-5.104,-4.624
Historical,Grodno,1942,-10.547,-1.254,-5.451,-5.311
Historical,Grodno,1943,-9.812,-1.452,-4.769,-3.432
Historical,Grodno,1944,-8.993,-1.626,-4.591,-3.889
Historical,Grodno,1945,-8.947,-0.578,-4.444,-4.356
Historical,Grodno,1946,-9.575,-0.941,-5.686,-4.025
Historical,Grodno,1947,-10.992,-0.128,-5.144,-5.300
Historical,Grodno,1948,-10.073,-0.912,-4.892,-4.665
Historical,Grodno,1949,-9.049,-1.286,-4.466,-4.145
Historical,Grodno,1950,-9.247,-0.959,-5.742,-4.720
Historical,Grodno,1951,-10.486,-1.464,-4.934,-5.649
Historical,Grodno,1952,-9.979,-0.613,-4.718,-3.441
Historical,Grodno,1953,-9.016,-1.024,-6.104,-3.993
Historical,Grodno,1954,-10.436,-0.640,-5.791,-4.425
Historical,Grodno,1955,-7.550,-0.677,-5.366,-4.511
Historical,Grodno,1956,-10.844,-2.151,-6.105,-5.044
Historical,Grodno,1957,-9.561,-0.912,-5.566,-3.653
Historical,Grodno,1958,-8.956,-0.648,-5.245,-4.747
Historical,Grodno,1959,-9.604,-1.333,-4.086,-4.935
Historical,Grodno,1960,-7.014,-0.387,-4.757,-4.128
Historical,Grodno,1961,-9.197,-1.682,-4.817,-4.248
Historical,Grodno,1962,-8.252,-0.348,-4.515,-4.525
Historical,Grodno,1963,-10.279,0.177,-4.970,-4.676
Historical,Grodno,1964,-8.676,-1.367,-4.635,-4.555
Historical,Grodno,1965,-9.460,0.115,-4.267,-3.358
Historical,Grodno,1966,-8.827,-0.620,-5.210,-5.518
Historical,Grodno,1967,-9.922,-1.326,-5.267,-4.128
Historical,Grodno,1968,-10.082,-1.263,-4.636,-3.913
Historical,Grodno,1969,-9.056,-1.373,-5.774,-5.476
Historical,Grodno,1970,-9.035,-1.505,-5.451,-5.580
Historical,Grodno,1971,-9.890,-0.077,-4.722,-4.361
Historical,Grodno,1972,-8.272,-1.284,-4.971,-4.856
Historical,Grodno,1973,-8.641,-0.684,-4.898,-4.409
Historical,Grodno,1974,-10.992,-1.553,-5.104,-3.601
Historical,Grodno,1975,-11.653,-0.823,-4.988,-6.710
Historical,Grodno,1976,-8.920,-1.607,-5.781,-5.007
Historical,Grodno,1977,-10.488,-0.881,-4.851,-4.780
Historical,Grodno,1978,-8.127,-0.653,-5.087,-5.624
Historical,Grodno,1979,-8.784,-0.323,-5.257,-5.478
Historical,Grodno,1980,-10.746,-1.037,-4.512,-3.971
Historical,Grodno,1981,-8.183,-1.690,-4.919,-5.714
Historical,Grodno,1982,-9.777,-0.719,-5.896,-2.881
Historical,Grodno,1983,-10.789,-2.215,-5.421,-6.170
Historical,Grodno,1984,-7.781,-0.566,-3.169,-3.096
Historical,Grodno,1985,-6.537,-0.851,-4.486,-4.505
Historical,Grodno,1986,-8.057,-1.188,-5.315,-6.194
Historical,Grodno,1987,-9.765,-1.176,-3.983,-4.136
Historical,Grodno,1988,-7.837,-0.715,-4.171,-4.235
Historical,Grodno,1989,-6.922,-0.362,-3.370,-3.199
Historical,Grodno,1990,-9.281,-0.039,-4.275,-4.256
Historical,Grodno,1991,-8.967,-0.804,-3.849,-3.158
Historical,Grodno,1992,-10.561,-0.461,-4.850,-4.692
Historical,Grodno,1993,-9.144,-0.158,-3.473,-3.457
Historical,Grodno,1994,-8.972,0.467,-3.909,-2.509
Historical,Grodno,1995,-8.140,-1.163,-4.119,-3.364
Historical,Grodno,1996,-8.718,-0.729,-4.606,-3.781
Historical,Grodno,1997,-9.974,-0.106,-5.371,-2.969
Historical,Grodno,1998,-9.153,0.071,-3.479,-4.208
Historical,Grodno,1999,-8.051,0.511,-3.934,-2.363
Historical,Grodno,2000,-9.083,0.593,-2.641,-2.281
Historical,Grodno,2001,-8.952,1.358,-2.565,-2.410
Historical,Grodno,2002,-5.925,0.150,-3.682,-3.088
Historical,Grodno,2003,-9.215,-1.099,-4.222,-4.278
Historical,Grodno,2004,-7.434,1.147,-3.214,-2.707
Historical,Grodno,2005,-6.049,0.762,-2.580,-1.408
Historical,Grodno,2006,-7.080,-0.680,-4.120,-3.032
Historical,Grodno,2007,-6.833,0.603,-2.099,-0.701
Historical,Grodno,2008,-8.269,0.332,-2.926,-2.797
Historical,Grodno,2009,-6.990,0.835,-2.253,-3.497
Historical,Grodno,2010,-10.165,0.155,-2.770,-4.817
Historical,Grodno,2011,-6.620,0.280,-3.271,-3.889
Historical,Grodno,2012,-7.121,0.021,-2.629,-1.781
Historical,Grodno,2013,-6.969,0.493,-3.328,-2.423
Historical,Minsk,1900,-13.371,-2.351,-5.847,-6.839
Historical,Minsk,1901,-9.782,-2.207,-6.482,-5.940
Historical,Minsk,1902,-10.617,-2.739,-7.025,-7.093
Historical,Minsk,1903,-11.170,-2.400,-6.960,-5.993
Historical,Minsk,1904,-10.605,-1.855,-8.265,-7.191
Historical,Minsk,1905,-12.233,-2.725,-7.152,-6.942
Historical,Minsk,1906,-10.736,-2.151,-7.423,-6.227
Historical,Minsk,1907,-9.236,-4.074,-6.360,-5.845
Historical,Minsk,1908,-12.871,-2.464,-7.622,-8.429
Historical,Minsk,1909,-11.163,-2.772,-6.073,-5.873
Historical,Minsk,1910,-11.177,-1.434,-6.391,-6.855
Historical,Minsk,1911,-10.637,-2.402,-6.456,-4.579
Historical,Minsk,1912,-10.958,-1.525,-6.961,-5.372
Historical,Minsk,1913,-11.663,-2.968,-6.826,-5.666
