experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Minsk,1901,8.871,15.554,12.714,12.865
Historical,Minsk,1902,8.570,16.042,12.412,13.335
Historical,Minsk,1903,8.764,15.907,11.952,11.575
Historical,Minsk,1904,8.314,15.067,11.908,12.359
Historical,Minsk,1905,9.235,15.535,12.978,12.714
Historical,Minsk,1906,10.077,15.836,13.023,13.230
Historical,Minsk,1907,8.620,15.304,12.539,13.990
Historical,Minsk,1908,9.080,15.113,12.705,13.203
Historical,Minsk,1909,9.727,15.087,12.699,13.003
Historical,Minsk,1910,10.021,14.824,12.675,13.572
Historical,Minsk,1911,8.846,15.010,12.975,12.559
Historical,Minsk,1912,9.568,15.975,12.674,13.174
Historical,Minsk,1913,8.196,15.646,12.133,12.961
Historical,Minsk,1914,9.042,14.490,12.263,13.200
Historical,Minsk,1915,9.208,17.207,12.614,13.061
Historical,Minsk,1916,9.285,15.988,12.060,12.403
Historical,Minsk,1917,8.729,15.762,11.914,13.242
Historical,Minsk,1918,8.741,15.227,11.615,11.519
Historical,Minsk,1919,9.425,14.840,12.117,13.067
Historical,Minsk,1920,9.472,15.463,11.955,12.844
Historical,Minsk,1921,9.998,15.110,12.328,12.812
Historical,Minsk,1922,9.599,16.496,13.385,14.274
Historical,Minsk,1923,10.886,14.218,12.529,13.044
Historical,Minsk,1924,9.813,15.044,12.423,12.093
Historical,Minsk,1925,9.578,15.042,12.617,12.463
Historical,Minsk,1926,9.651,17.004,12.563,13.605
Historical,Minsk,1927,8.698,16.860,12.830,13.740
Historical,Minsk,1928,8.923,13.922,12.017,12.238
Historical,Minsk,1929,9.706,15.037,12.220,12.065
Historical,Minsk,1930,10.422,16.092,13.649,13.645
Historical,Minsk,1931,10.483,14.573,11.915,12.468
Historical,Minsk,1932,9.378,15.634,13.164,12.945
Historical,Minsk,1933,10.264,15.379,11.952,12.764
Historical,Minsk,1934,8.412,15.666,12.378,13.400
Historical,Minsk,1935,9.834,15.425,11.953,12.700
Historical,Minsk,1936,10.657,15.594,12.139,13.293
Historical,Minsk,1937,9.250,15.093,11.989,12.155
Historical,Minsk,1938,10.346,15.271,12.269,12.604
Historical,Minsk,1939,9.716,15.274,12.650,12.554
Historical,Minsk,1940,10.559,15.039,12.057,12.847
Historical,Minsk,1941,9.281,14.977,12.231,13.135
Historical,Minsk,1942,9.972,14.382,12.274,12.865
Historical,Minsk,1943,9.386,15.849,12.861,13.930
Historical,Minsk,1944,10.123,16.135,13.188,12.403
Historical,Minsk,1945,8.076,15.612,11.887,12.589
Historical,Minsk,1946,10.409,14.339,12.816,12.874
Historical,Minsk,1947,8.588,15.297,12.776,12.218
Historical,Minsk,1948,8.930,15.385,12.474,12.264
Historical,Minsk,1949,9.352,15.322,12.348,13.338
Historical,Minsk,1950,10.246,14.862,11.768,12.525
Historical,Minsk,1951,8.764,14.466,11.994,11.951
Historical,Minsk,1952,8.855,15.262,12.825,12.306
Historical,Minsk,1953,7.955,14.842,12.083,12.605
Historical,Minsk,1954,9.984,15.510,12.432,13.479
Historical,Minsk,1955,8.117,15.011,12.353,11.487
Historical,Minsk,1956,9.193,16.601,12.924,12.442
Historical,Minsk,1957,10.285,14.832,12.242,11.974
Historical,Minsk,1958,9.926,14.047,12.847,13.396
Historical,Minsk,1959,10.554,14.708,12.353,12.692
Historical,Minsk,1960,10.203,15.166,11.960,12.339
Historical,Minsk,1961,9.262,15.655,11.908,12.688
Historical,Minsk,1962,9.811,14.916,11.968,12.810
Historical,Minsk,1963,8.942,15.373,12.476,12.483
Historical,Minsk,1964,9.794,14.923,11.681,12.674
Historical,Minsk,1965,9.890,16.247,12.160,12.585
Historical,Minsk,1966,10.169,14.310,12.451,12.860
Historical,Minsk,1967,8.890,16.569,11.916,12.912
Historical,Minsk,1968,9.339,15.441,12.401,12.412
Historical,Minsk,1969,8.571,16.413,12.494,12.787
Historical,Minsk,1970,8.768,14.419,12.440,12.944
Historical,Minsk,1971,9.899,14.887,12.402,12.850
Historical,Minsk,1972,10.476,15.881,12.225,13.618
Historical,Minsk,1973,9.945,15.474,12.532,13.070
Historical,Minsk,1974,9.712,14.651,12.669,12.191
Historical,Minsk,1975,9.452,15.958,12.094,14.245
Historical,Minsk,1976,8.843,14.579,12.168,11.755
Historical,Minsk,1977,9.618,14.792,11.726,11.701
Historical,Minsk,1978,8.444,15.788,11.761,11.606
Historical,Minsk,1979,7.147,15.130,12.331,11.012
Historical,Minsk,1980,9.871,15.152,12.025,12.202
Historical,Minsk,1981,10.330,15.724,12.277,13.072
Historical,Minsk,1982,8.008,16.323,12.657,12.789
Historical,Minsk,1983,9.543,14.786,12.435,13.453
Historical,Minsk,1984,9.009,14.950,12.228,13.772
Historical,Minsk,1985,8.798,13.723,12.255,12.563
Historical,Minsk,1986,9.155,15.465,12.501,12.940
Historical,Minsk,1987,9.753,16.139,13.202,13.883
Historical,Minsk,1988,10.373,14.958,12.584,13.636
Historical,Minsk,1989,9.559,16.285,12.777,12.970
Historical,Minsk,1990,10.717,15.125,12.429,13.083
Historical,Minsk,1991,9.954,16.029,12.988,12.874
Historical,Minsk,1992,9.532,14.833,12.635,12.787
Historical,Minsk,1993,8.984,14.815,12.373,13.682
Historical,Minsk,1994,8.789,15.886,13.205,12.959
Historical,Minsk,1995,9.563,15.646,12.170,12.741
Historical,Minsk,1996,9.437,16.918,12.549,12.984
Historical,Minsk,1997,10.149,16.166,13.048,13.691
Historical,Minsk,1998,9.650,15.510,12.562,13.782
Historical,Minsk,1999,11.137,15.267,12.196,12.734
Historical,Minsk,2000,10.190,15.360,12.762,13.598
Historical,Minsk,2001,10.600,16.955,13.103,12.621
Historical,Minsk,2002,10.398,16.933,12.991,14.154
Historical,Minsk,2003,9.929,16.690,13.064,14.099
Historical,Minsk,2004,9.858,15.798,12.859,14.144
Historical,Minsk,2005,10.932,16.134,12.826,13.968
Historical,Minsk,2006,11.008,15.998,13.421,12.998
Historical,Minsk,2007,10.070,15.975,13.829,14.790
Historical,Minsk,2008,10.604,16.423,12.943,13.569
Historical,Minsk,2009,9.689,16.859,13.369,13.944
Historical,Minsk,2010,9.567,15.676,13.490,13.630
Historical,Minsk,2011,10.054,16.771,12.494,13.144
Historical,Minsk,2012,9.164,15.319,13.135,13.548
Historical,Minsk,2013,10.758,15.973,12.666,13.371
Historical,Minsk,2014,9.995,16.086,13.615,13.455
Historical,Mogilev,1900,7.687,16.228,12.269,12.666
Historical,Mogilev,1901,8.456,15.569,12.559,13.138
Historical,Mogilev,1902,8.564,15.989,12.279,13.514
Historical,Mogilev,1903,8.941,15.631,12.477,11.892
Historical,Mogilev,1904,8.329,15.292,11.720,12.843
Historical,Mogilev,1905,9.340,15.561,13.150,13.228
