experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Minsk,2007,3.935,9.709,7.223,7.369
Historical,Minsk,2008,3.391,9.357,6.928,7.217
Historical,Minsk,2009,3.325,10.041,7.575,6.815
Historical,Minsk,2010,5.344,9.290,7.854,7.193
Historical,Minsk,2011,4.526,10.168,6.893,7.053
Historical,Minsk,2012,5.095,9.876,8.256,8.093
Historical,Minsk,2013,4.787,10.272,7.766,7.968
Historical,Minsk,2014,4.487,10.637,8.062,7.250
Historical,Mogilev,1900,2.851,9.532,5.793,5.260
Historical,Mogilev,1901,3.180,8.285,6.246,5.759
Historical,Mogilev,1902,3.506,8.194,6.200,6.583
Historical,Mogilev,1903,2.901,8.297,5.832,5.834
Historical,Mogilev,1904,3.738,7.428,5.812,6.179
Historical,Mogilev,1905,4.578,8.065,5.630,5.080
Historical,Mogilev,1906,3.810,7.767,5.532,5.537
Historical,Mogilev,1907,1.498,8.787,5.936,4.779
Historical,Mogilev,1908,1.402,9.281,6.203,5.606
Historical,Mogilev,1909,2.563,7.812,5.258,5.344
Historical,Mogilev,1910,3.324,7.979,5.809,6.093
Historical,Mogilev,1911,1.550,7.948,6.206,5.393
Historical,Mogilev,1912,2.736,6.540,5.021,4.221
Historical,Mogilev,1913,2.456,8.265,5.322,4.160
Historical,Mogilev,1914,2.669,8.393,5.783,6.159
Historical,Mogilev,1915,3.668,8.891,6.309,6.362
Historical,Mogilev,1916,2.905,7.918,5.955,6.466
Historical,Mogilev,1917,4.192,7.840,6.275,5.799
Historical,Mogilev,1918,2.877,8.417,6.478,6.297
Historical,Mogilev,1919,3.255,8.431,6.466,6.241
Historical,Mogilev,1920,2.957,7.831,4.882,4.887
Historical,Mogilev,1921,3.217,8.818,6.541,5.984
Historical,Mogilev,1922,3.493,8.210,6.639,6.542
Historical,Mogilev,1923,3.318,9.531,6.442,7.462
Historical,Mogilev,1924,2.642,9.331,4.728,5.907
Historical,Mogilev,1925,4.330,8.142,6.106,5.908
Historical,Mogilev,1926,3.859,8.681,6.434,7.029
Historical,Mogilev,1927,3.732,7.821,5.877,5.317
Historical,Mogilev,1928,3.101,9.463,6.358,6.487
Historical,Mogilev,1929,2.492,7.835,6.308,6.404
Historical,Mogilev,1930,4.078,10.113,6.583,6.849
Historical,Mogilev,1931,2.766,7.913,6.136,3.813
Historical,Mogilev,1932,2.584,8.422,5.709,6.207
Historical,Mogilev,1933,3.285,8.393,6.457,6.587
Historical,Mogilev,1934,3.419,7.710,5.453,5.347
Historical,Mogilev,1935,3.587,9.308,6.943,6.425
Historical,Mogilev,1936,3.103,8.318,5.839,6.531
