experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Grodno,2014,28.871,80.590,51.804,37.817
Historical,Minsk,1900,26.037,64.749,46.609,28.738
Historical,Minsk,1901,29.781,69.066,42.906,37.622
Historical,Minsk,1902,24.440,74.612,54.464,39.685
Historical,Minsk,1903,18.806,57.786,40.421,20.158
Historical,Minsk,1904,24.981,60.672,47.803,36.322
Historical,Minsk,1905,24.279,60.239,40.403,34.113
Historical,Minsk,1906,25.328,59.632,41.310,35.355
Historical,Minsk,1907,23.743,61.638,43.722,38.182
Historical,Minsk,1908,32.383,84.008,48.269,37.046
Historical,Minsk,1909,21.565,59.002,38.711,28.521
Historical,Minsk,1910,22.330,65.698,43.265,30.528
Historical,Minsk,1911,27.760,66.910,45.729,37.902
Historical,Minsk,1912,31.826,67.061,47.940,43.678
Historical,Minsk,1913,28.484,59.357,42.001,43.220
Historical,Minsk,1914,31.502,59.763,43.186,37.678
Historical,Minsk,1915,23.877,76.497,44.063,35.499
Historical,Minsk,1916,20.090,62.183,44.489,34.858
Historical,Minsk,1917,19.371,73.063,50.739,37.224
Historical,Minsk,1918,26.400,67.024,43.922,32.175
Historical,Minsk,1919,28.213,65.051,44.749,37.538
Historical,Minsk,1920,32.428,67.805,45.608,31.694
Historical,Minsk,1921,27.592,70.679,45.443,35.945
Historical,Minsk,1922,26.268,63.092,42.891,28.580
Historical,Minsk,1923,24.581,59.936,39.883,32.404
Historical,Minsk,1924,21.323,57.198,39.931,22.738
Historical,Minsk,1925,26.287,69.186,43.636,39.170
Historical,Minsk,1926,23.298,65.078,42.528,29.836
Historical,Minsk,1927,27.098,59.242,48.766,26.867
Historical,Minsk,1928,26.659,74.806,46.285,38.170
Historical,Minsk,1929,26.778,77.647,48.853,36.960
Historical,Minsk,1930,27.948,71.109,44.162,33.439
Historical,Minsk,1931,18.017,66.260,43.828,32.133
Historical,Minsk,1932,29.429,67.734,47.037,36.458
Historical,Minsk,1933,21.574,60.380,44.319,32.408
Historical,Minsk,1934,22.066,64.331,43.596,41.777
Historical,Minsk,1935,23.745,58.330,43.926,37.078
Historical,Minsk,1936,26.982,68.676,45.432,38.268
Historical,Minsk,1937,23.495,68.241,42.053,35.226
Historical,Minsk,1938,23.933,72.232,39.774,34.157
