experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Minsk,1981,4.076,8.479,6.477,5.878
Historical,Minsk,1982,5.123,7.444,6.218,6.294
Historical,Minsk,1983,4.213,8.216,5.978,5.287
Historical,Minsk,1984,4.761,7.725,6.592,6.306
Historical,Minsk,1985,3.870,7.883,5.880,5.872
Historical,Minsk,1986,4.227,9.064,6.489,6.106
Historical,Minsk,1987,4.481,8.277,6.247,5.336
Historical,Minsk,1988,4.872,8.358,6.536,6.296
Historical,Minsk,1989,5.441,8.892,6.727,6.465
Historical,Minsk,1990,3.544,8.304,6.715,6.387
Historical,Minsk,1991,4.161,7.884,6.293,6.215
Historical,Minsk,1992,4.148,7.827,5.915,5.293
Historical,Minsk,1993,5.195,8.146,6.400,5.891
Historical,Minsk,1994,5.223,9.062,7.435,7.535
Historical,Minsk,1995,4.924,7.916,6.822,5.903
Historical,Minsk,1996,5.277,9.164,6.608,6.386
Historical,Minsk,1997,5.358,8.842,6.806,6.881
Historical,Minsk,1998,5.068,8.693,6.977,6.740
Historical,Minsk,1999,5.576,8.525,7.240,6.728
Historical,Minsk,2000,5.484,8.464,7.110,7.288
Historical,Minsk,2001,5.351,8.744,7.354,7.220
Historical,Minsk,2002,4.350,9.289,6.791,6.906
Historical,Minsk,2003,4.939,9.160,7.499,6.908
Historical,Minsk,2004,4.318,8.160,7.280,6.997
Historical,Minsk,2005,5.524,9.613,7.906,7.846
Historical,Minsk,2006,5.463,8.626,7.222,6.837
Historical,Minsk,2007,5.268,9.099,7.769,7.304
Historical,Minsk,2008,3.510,9.200,7.500,7.246
Historical,Minsk,2009,4.951,9.656,7.717,7.651
Historical,Minsk,2010,6.078,9.172,8.178,8.090
Historical,Minsk,2011,5.357,10.033,7.225,6.955
Historical,Minsk,2012,5.428,10.102,7.812,7.906
Historical,Minsk,2013,5.637,9.594,7.613,7.917
Historical,Minsk,2014,5.106,10.324,8.397,7.569
Historical,Mogilev,1900,4.005,7.981,6.071,5.135
Historical,Mogilev,1901,3.901,8.722,6.643,5.509
Historical,Mogilev,1902,4.079,7.490,5.914,6.214
Historical,Mogilev,1903,2.867,8.294,5.664,5.360
Historical,Mogilev,1904,3.366,7.076,5.790,4.834
Historical,Mogilev,1905,3.514,7.551,5.887,5.189
Historical,Mogilev,1906,2.588,7.893,5.669,5.308
Historical,Mogilev,1907,3.518,8.162,5.482,5.129
Historical,Mogilev,1908,2.532,7.664,5.756,4.577
Historical,Mogilev,1909,2.951,7.560,5.239,4.878
Historical,Mogilev,1910,4.115,7.484,5.762,5.295
Historical,Mogilev,1911,3.252,8.243,5.945,5.205
Historical,Mogilev,1912,2.447,6.613,5.274,4.322
Historical,Mogilev,1913,3.761,7.254,5.637,4.887
Historical,Mogilev,1914,3.673,8.078,5.325,4.949
Historical,Mogilev,1915,3.045,7.977,5.692,6.186
Historical,Mogilev,1916,3.663,7.734,5.253,5.874
Historical,Mogilev,1917,4.184,7.108,6.235,5.707
Historical,Mogilev,1918,5.044,8.253,5.918,5.600
Historical,Mogilev,1919,4.173,8.267,6.307,6.518
Historical,Mogilev,1920,3.485,7.157,5.747,5.418
Historical,Mogilev,1921,4.347,8.995,6.309,6.341
Historical,Mogilev,1922,3.844,7.995,5.964,5.687
Historical,Mogilev,1923,4.137,8.792,6.127,5.817
Historical,Mogilev,1924,3.657,7.673,6.168,5.615
Historical,Mogilev,1925,4.810,7.562,6.439,6.222
Historical,Mogilev,1926,4.371,8.455,6.279,6.230
Historical,Mogilev,1927,4.220,8.354,6.321,6.146
Historical,Mogilev,1928,3.100,8.596,6.652,5.820
Historical,Mogilev,1929,3.604,7.915,6.179,5.669
Historical,Mogilev,1930,4.629,8.326,6.867,6.008
Historical,Mogilev,1931,4.521,7.716,6.313,5.427
Historical,Mogilev,1932,4.009,7.993,5.875,5.525
Historical,Mogilev,1933,4.105,8.227,6.431,5.643
Historical,Mogilev,1934,4.394,7.312,5.807,5.640
Historical,Mogilev,1935,4.317,8.195,6.224,6.020
Historical,Mogilev,1936,4.322,8.645,6.402,6.540
