experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Minsk,2009,63.099,101.534,83.249,86.651
Historical,Minsk,2010,61.252,101.170,84.121,93.939
Historical,Minsk,2011,60.819,105.695,83.260,89.605
Historical,Minsk,2012,62.744,104.867,82.858,91.176
Historical,Minsk,2013,58.363,107.561,85.293,93.471
Historical,Minsk,2014,64.257,106.662,85.099,91.436
Historical,Mogilev,1900,50.990,99.724,77.547,87.015
Historical,Mogilev,1901,54.987,103.224,83.230,92.006
Historical,Mogilev,1902,52.458,109.693,83.170,96.618
Historical,Mogilev,1903,52.696,94.737,76.463,82.750
Historical,Mogilev,1904,55.824,99.354,79.698,87.705
Historical,Mogilev,1905,61.249,98.624,82.143,86.559
Historical,Mogilev,1906,59.167,100.759,80.032,89.633
Historical,Mogilev,1907,52.846,103.852,85.309,97.736
Historical,Mogilev,1908,53.060,98.631,76.709,90.383
Historical,Mogilev,1909,52.034,105.056,80.460,91.867
Historical,Mogilev,1910,60.575,106.188,81.725,94.422
Historical,Mogilev,1911,48.755,107.809,81.316,91.573
Historical,Mogilev,1912,52.884,107.820,84.459,90.610
Historical,Mogilev,1913,59.474,94.796,79.066,88.806
Historical,Mogilev,1914,55.996,105.742,83.069,92.137
Historical,Mogilev,1915,50.696,105.005,83.749,90.427
Historical,Mogilev,1916,55.964,103.963,82.878,91.520
Historical,Mogilev,1917,56.231,103.284,82.686,94.917
Historical,Mogilev,1918,52.707,103.314,79.103,89.441
Historical,Mogilev,1919,50.066,100.935,83.996,93.016
Historical,Mogilev,1920,57.821,98.713,83.036,95.857
Historical,Mogilev,1921,55.476,103.472,86.244,96.345
Historical,Mogilev,1922,62.303,101.551,83.344,94.291
Historical,Mogilev,1923,58.142,103.583,85.144,92.861
Historical,Mogilev,1924,60.115,100.270,76.043,90.329
Historical,Mogilev,1925,60.438,102.108,81.166,91.221
Historical,Mogilev,1926,60.499,106.268,88.198,92.475
Historical,Mogilev,1927,64.200,102.602,87.423,95.266
Historical,Mogilev,1928,52.182,103.127,82.182,87.624
Historical,Mogilev,1929,54.808,105.030,82.929,90.443
Historical,Mogilev,1930,55.952,108.305,86.969,91.278
Historical,Mogilev,1931,55.688,99.825,82.429,88.134
Historical,Mogilev,1932,59.117,102.830,84.008,94.398
Historical,Mogilev,1933,61.011,104.839,81.785,94.555
Historical,Mogilev,1934,54.333,105.947,86.508,98.125
