experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Minsk,2004,99.640,274.033,172.810,233.599
Historical,Minsk,2005,108.363,274.684,195.013,251.750
Historical,Minsk,2006,81.179,274.564,199.280,231.729
Historical,Minsk,2007,81.449,275.455,199.049,229.956
Historical,Minsk,2008,87.995,291.445,185.998,230.713
Historical,Minsk,2009,86.592,299.140,196.476,263.999
Historical,Minsk,2010,71.986,272.505,156.427,194.178
Historical,Minsk,2011,75.668,294.908,177.335,228.453
Historical,Minsk,2012,82.376,292.694,180.582,238.909
Historical,Minsk,2013,82.278,313.399,182.050,219.284
Historical,Minsk,2014,102.508,343.827,173.182,259.225
Historical,Mogilev,1900,92.322,329.123,176.895,223.094
Historical,Mogilev,1901,73.770,269.229,205.072,203.349
Historical,Mogilev,1902,72.014,313.805,204.957,221.205
Historical,Mogilev,1903,68.727,271.369,185.117,242.296
Historical,Mogilev,1904,91.490,364.210,185.453,226.256
Historical,Mogilev,1905,95.786,291.419,214.009,248.085
Historical,Mogilev,1906,67.782,298.984,190.799,240.338
Historical,Mogilev,1907,66.174,313.126,164.383,226.322
Historical,Mogilev,1908,82.442,288.263,194.949,225.720
Historical,Mogilev,1909,62.773,281.312,176.520,231.571
Historical,Mogilev,1910,68.039,258.275,168.886,217.525
Historical,Mogilev,1911,87.581,328.337,179.572,224.845
Historical,Mogilev,1912,60.517,330.819,186.070,247.082
Historical,Mogilev,1913,84.476,272.965,197.725,239.853
Historical,Mogilev,1914,62.816,274.594,201.439,223.911
Historical,Mogilev,1915,79.256,260.675,186.611,214.323
Historical,Mogilev,1916,78.905,298.813,182.770,240.430
Historical,Mogilev,1917,88.611,303.779,216.268,245.384
Historical,Mogilev,1918,102.006,365.425,169.922,227.548
Historical,Mogilev,1919,72.802,287.404,202.006,228.045
Historical,Mogilev,1920,73.061,299.327,198.835,203.820
Historical,Mogilev,1921,96.117,260.658,185.645,229.302
Historical,Mogilev,1922,126.394,315.091,210.828,254.722
Historical,Mogilev,1923,91.496,289.275,200.000,214.185
Historical,Mogilev,1924,55.512,257.998,171.546,208.380
Historical,Mogilev,1925,81.469,292.220,148.130,210.410
Historical,Mogilev,1926,98.368,293.899,186.718,232.152
Historical,Mogilev,1927,95.204,297.798,194.326,237.682
Historical,Mogilev,1928,77.846,294.474,180.656,207.359
Historical,Mogilev,1929,92.147,261.567,200.788,205.700
Historical,Mogilev,1930,99.999,251.123,185.927,188.727
Historical,Mogilev,1931,71.531,268.582,189.667,234.745
Historical,Mogilev,1932,105.091,297.335,189.172,264.539
Historical,Mogilev,1933,59.797,260.558,184.775,209.637
Historical,Mogilev,1934,114.871,295.032,209.521,229.689
Historical,Mogilev,1935,102.078,291.695,162.441,232.548
Historical,Mogilev,1936,84.974,248.068,172.232,234.489
