experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Grodno,1901,-9.149,-1.021,-4.373,-3.774
Historical,Grodno,1902,-10.460,-0.351,-4.364,-5.137
Historical,Grodno,1903,-13.601,-0.856,-4.975,-3.532
Historical,Grodno,1904,-10.696,-0.726,-4.899,-5.110
Historical,Grodno,1905,-10.859,-0.284,-4.362,-5.114
Historical,Grodno,1906,-9.457,-0.355,-3.302,-4.596
Historical,Grodno,1907,-9.922,-0.366,-4.701,-5.065
Historical,Grodno,1908,-10.757,-0.099,-4.681,-3.753
Historical,Grodno,1909,-9.587,0.684,-3.695,-3.107
Historical,Grodno,1910,-11.053,1.131,-4.431,-3.572
Historical,Grodno,1911,-6.517,1.254,-3.272,-2.564
Historical,Grodno,1912,-10.097,0.045,-5.355,-5.067
Historical,Grodno,1913,-11.040,-0.216,-3.898,-3.383
Historical,Grodno,1914,-10.049,-0.351,-3.588,-4.468
Historical,Grodno,1915,-11.496,0.809,-2.503,-1.378
Historical,Grodno,1916,-10.591,1.889,-3.565,-2.057
Historical,Grodno,1917,-7.710,-0.352,-3.942,-3.379
Historical,Grodno,1918,-7.235,0.638,-2.837,-4.039
Historical,Grodno,1919,-9.305,1.057,-4.426,-5.036
Historical,Grodno,1920,-9.190,-0.403,-4.626,-6.532
Historical,Grodno,1921,-6.112,0.713,-2.151,-2.075
Historical,Grodno,1922,-7.849,-0.099,-3.733,-4.027
Historical,Grodno,1923,-12.205,-0.578,-5.364,-7.540
Historical,Grodno,1924,-9.685,0.046,-2.897,-3.664
Historical,Grodno,1925,-8.268,0.376,-2.699,-3.042
Historical,Grodno,1926,-8.435,0.463,-3.093,-3.489
Historical,Grodno,1927,-6.702,1.690,-2.630,-2.439
Historical,Grodno,1928,-10.081,0.066,-3.647,-4.375
Historical,Grodno,1929,-10.296,0.286,-4.368,-3.756
Historical,Grodno,1930,-11.980,0.129,-2.616,-3.366
Historical,Grodno,1931,-9.025,1.014,-2.983,-2.007
Historical,Grodno,1932,-7.832,0.583,-4.056,-2.843
Historical,Grodno,1933,-9.466,0.533,-3.834,-4.334
Historical,Grodno,1934,-6.896,-0.287,-3.201,-3.080
Historical,Grodno,1935,-11.120,0.049,-2.579,-3.159
Historical,Grodno,1936,-6.303,0.979,-1.827,-2.792
Historical,Grodno,1937,-7.936,0.397,-3.749,-2.847
Historical,Grodno,1938,-8.190,0.457,-4.017,-3.168
Historical,Grodno,1939,-7.903,-0.798,-5.006,-5.617
Historical,Grodno,1940,-9.140,0.463,-3.617,-3.070
Historical,Grodno,1941,-9.227,0.534,-4.049,-3.616
Historical,Grodno,1942,-10.449,0.862,-4.836,-4.812
Historical,Grodno,1943,-10.613,0.099,-4.935,-3.848
Historical,Grodno,1944,-9.821,0.447,-4.008,-2.859
Historical,Grodno,1945,-7.861,0.892,-4.698,-2.596
Historical,Grodno,1946,-7.134,-0.175,-3.410,-2.961
Historical,Grodno,1947,-12.353,0.640,-2.584,-4.301
Historical,Grodno,1948,-9.086,0.988,-3.048,-3.638
Historical,Grodno,1949,-10.239,0.053,-3.607,-4.970
