experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Minsk,1915,67.343,130.911,98.616,103.568
Historical,Minsk,1916,76.298,122.098,107.568,99.687
Historical,Minsk,1917,51.964,121.960,104.688,96.529
Historical,Minsk,1918,51.016,124.413,102.570,103.189
Historical,Minsk,1919,46.639,127.921,102.666,103.049
Historical,Minsk,1920,70.821,127.445,101.709,100.391
Historical,Minsk,1921,75.491,131.804,101.542,104.815
Historical,Minsk,1922,53.921,123.588,100.637,99.416
Historical,Minsk,1923,71.579,126.409,105.504,101.768
Historical,Minsk,1924,39.954,129.490,100.506,100.214
Historical,Minsk,1925,67.173,125.040,99.111,101.064
Historical,Minsk,1926,50.447,128.031,100.443,99.427
Historical,Minsk,1927,66.238,120.790,102.210,102.046
Historical,Minsk,1928,66.911,123.179,108.153,98.710
Historical,Minsk,1929,63.079,123.526,102.887,99.014
Historical,Minsk,1930,73.810,122.844,101.223,101.027
Historical,Minsk,1931,69.019,127.210,106.260,103.364
Historical,Minsk,1932,67.784,122.874,101.101,97.066
Historical,Minsk,1933,38.617,121.990,95.652,98.784
Historical,Minsk,1934,62.904,124.294,99.856,102.213
Historical,Minsk,1935,77.063,127.157,104.040,100.135
Historical,Minsk,1936,66.935,124.296,107.070,100.832
Historical,Minsk,1937,68.925,119.911,100.912,101.174
Historical,Minsk,1938,62.847,114.786,96.066,97.299
Historical,Minsk,1939,46.907,120.893,103.821,100.686
Historical,Minsk,1940,47.875,124.797,98.478,100.857
Historical,Minsk,1941,49.782,125.017,102.472,99.457
Historical,Minsk,1942,62.159,123.108,101.400,102.897
Historical,Minsk,1943,53.109,120.668,102.075,99.717
Historical,Minsk,1944,71.435,121.214,105.738,100.743
Historical,Minsk,1945,77.206,119.576,102.329,99.977
Historical,Minsk,1946,55.085,126.199,101.268,100.663
Historical,Minsk,1947,61.486,127.464,100.080,104.181
Historical,Minsk,1948,53.732,133.072,103.766,102.571
Historical,Minsk,1949,60.946,127.873,99.444,98.909
Historical,Minsk,1950,66.694,120.114,99.349,99.768
Historical,Minsk,1951,54.623,124.634,100.527,98.873
Historical,Minsk,1952,77.548,119.399,104.812,97.908
Historical,Minsk,1953,53.826,121.753,102.913,100.770
Historical,Minsk,1954,54.717,121.315,96.140,95.365
Historical,Minsk,1955,54.738,128.001,99.211,99.206
Historical,Minsk,1956,53.163,120.061,94.420,95.824
Historical,Minsk,1957,70.852,122.786,95.467,100.089
Historical,Minsk,1958,70.320,121.484,105.538,98.027
Historical,Minsk,1959,58.170,118.626,100.977,97.042
Historical,Minsk,1960,55.389,121.424,97.889,100.757
Historical,Minsk,1961,48.073,122.171,97.693,96.087
Historical,Minsk,1962,56.408,117.163,101.677,96.428
Historical,Minsk,1963,52.017,116.651,100.273,95.690
Historical,Minsk,1964,49.781,122.675,100.558,94.566
Historical,Minsk,1965,48.754,113.802,96.160,93.677
Historical,Minsk,1966,60.387,119.454,98.566,92.107
Historical,Minsk,1967,65.309,116.879,99.057,91.520
Historical,Minsk,1968,60.672,120.753,101.213,97.196
Historical,Minsk,1969,49.817,114.865,97.724,95.169
Historical,Minsk,1970,58.152,116.504,101.080,91.501
Historical,Minsk,1971,58.813,114.304,103.050,90.211
Historical,Minsk,1972,55.419,117.643,96.071,91.259
Historical,Minsk,1973,71.528,118.316,99.929,93.930
Historical,Minsk,1974,53.841,127.636,105.416,100.727
Historical,Minsk,1975,56.897,117.502,93.737,96.429
Historical,Minsk,1976,75.440,113.166,100.338,91.118
Historical,Minsk,1977,62.150,111.986,103.940,91.624
Historical,Minsk,1978,61.176,117.108,97.123,96.351
Historical,Minsk,1979,46.854,115.537,106.367,95.631
Historical,Minsk,1980,71.602,116.464,101.309,92.740
Historical,Minsk,1981,54.510,114.267,102.678,95.107
Historical,Minsk,1982,71.680,119.536,100.540,92.537
Historical,Minsk,1983,60.925,117.696,96.808,90.895
Historical,Minsk,1984,56.975,114.837,98.859,91.548
Historical,Minsk,1985,60.742,119.927,101.714,97.334
Historical,Minsk,1986,56.456,116.819,98.937,93.006
Historical,Minsk,1987,54.838,117.460,97.393,90.529
Historical,Minsk,1988,53.866,111.869,99.716,93.181
Historical,Minsk,1989,64.125,124.618,103.624,99.317
Historical,Minsk,1990,53.577,124.083,101.069,99.992
Historical,Minsk,1991,57.352,126.754,104.623,103.318
Historical,Minsk,1992,44.536,124.105,99.465,97.486
Historical,Minsk,1993,56.915,128.202,99.034,96.377
Historical,Minsk,1994,58.147,118.326,105.423,100.748
Historical,Minsk,1995,75.657,125.106,103.814,104.087
Historical,Minsk,1996,58.608,122.259,101.676,99.518
Historical,Minsk,1997,70.297,126.995,96.027,100.402
Historical,Minsk,1998,70.568,126.717,102.577,101.150
Historical,Minsk,1999,60.478,121.696,101.630,98.813
Historical,Minsk,2000,58.120,124.349,97.278,100.094
Historical,Minsk,2001,61.100,123.504,101.587,104.780
Historical,Minsk,2002,53.160,121.676,104.602,100.119
Historical,Minsk,2003,60.116,131.003,98.813,103.733
Historical,Minsk,2004,69.542,121.622,98.303,99.691
Historical,Minsk,2005,66.109,130.715,107.105,102.516
Historical,Minsk,2006,58.195,121.404,97.344,102.782
Historical,Minsk,2007,53.907,129.626,108.383,103.561
Historical,Minsk,2008,45.077,125.161,100.603,102.423
Historical,Minsk,2009,50.239,125.455,104.214,105.205
Historical,Minsk,2010,49.188,132.217,102.683,105.257
Historical,Minsk,2011,63.118,123.292,99.194,100.582
Historical,Minsk,2012,54.887,125.872,104.985,105.399
Historical,Minsk,2013,58.293,125.240,100.445,104.430
Historical,Minsk,2014,49.026,122.751,103.352,100.494
Historical,Mogilev,1900,75.881,132.798,108.387,105.945
Historical,Mogilev,1901,42.369,126.635,101.164,103.277
Historical,Mogilev,1902,62.977,123.323,110.781,104.034
Historical,Mogilev,1903,69.465,128.558,99.445,101.505
Historical,Mogilev,1904,41.455,124.644,106.874,100.437
Historical,Mogilev,1905,72.366,127.084,104.552,105.469
Historical,Mogilev,1906,46.712,128.045,97.927,104.839
Historical,Mogilev,1907,68.054,123.189,94.432,100.025
Historical,Mogilev,1908,60.860,126.336,105.379,107.719
Historical,Mogilev,1909,44.974,123.289,105.260,105.202
Historical,Mogilev,1910,45.954,125.016,95.631,104.144
Historical,Mogilev,1911,42.134,123.898,102.235,104.349
Historical,Mogilev,1912,50.062,123.266,97.075,98.232
Historical,Mogilev,1913,44.983,130.827,101.762,105.091
Historical,Mogilev,1914,59.505,126.079,101.988,105.453
Historical,Mogilev,1915,55.172,125.480,99.933,104.134
Historical,Mogilev,1916,59.746,123.626,102.018,103.665
Historical,Mogilev,1917,41.320,128.373,102.341,103.689
Historical,Mogilev,1918,50.031,127.779,101.844,102.941
Historical,Mogilev,1919,40.769,127.703,105.585,104.073
Historical,Mogilev,1920,67.462,131.817,101.645,102.786
Historical,Mogilev,1921,62.750,135.106,100.996,106.798
Historical,Mogilev,1922,54.354,126.020,102.061,105.551
Historical,Mogilev,1923,66.949,134.362,106.914,106.032
Historical,Mogilev,1924,41.521,129.738,97.641,105.221
Historical,Mogilev,1925,55.811,123.887,98.542,107.199
Historical,Mogilev,1926,48.108,130.250,101.148,102.986
Historical,Mogilev,1927,60.975,123.446,104.420,103.428
Historical,Mogilev,1928,69.381,125.818,105.417,104.757
Historical,Mogilev,1929,62.831,125.981,107.296,102.516
Historical,Mogilev,1930,60.602,123.718,100.733,102.351
Historical,Mogilev,1931,68.498,130.485,109.882,107.623
Historical,Mogilev,1932,53.637,121.744,97.630,102.153
Historical,Mogilev,1933,34.220,123.247,100.255,101.413
Historical,Mogilev,1934,64.229,124.799,104.931,106.960
